Attrition,Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Card_Category,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Customer_Age,Credit_Limit,Months_on_book,Avg_Utilization_Ratio,Avg_Open_To_Buy,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,1,0,2,0,2,1,1,0,0,0,33,2507.0,28,0.635,915.0,4355,1,6,1,3,1592,0.691,79,0.8370000000000001
0,0,0,1,0,2,1,0,0,1,0,38,2420.0,20,0.27899999999999997,1744.0,3770,2,4,3,3,676,0.782,76,0.81
1,1,0,2,0,3,4,0,1,0,0,46,16547.0,34,0.0,16547.0,1561,2,5,3,4,0,0.242,41,0.36700000000000005
0,0,0,1,0,4,1,0,1,0,0,44,1621.0,33,0.0,1621.0,3764,3,3,2,2,0,0.603,76,0.52
0,1,0,2,1,4,1,0,0,1,0,59,3808.0,51,0.187,3095.0,4845,1,3,4,3,713,0.787,88,0.63
1,0,0,2,0,1,1,1,0,0,0,49,2173.0,37,0.0,2173.0,2379,1,6,2,2,0,0.652,57,0.7809999999999999
0,0,0,1,0,1,1,0,1,0,0,50,2178.0,36,0.795,447.0,4275,1,5,2,1,1731,0.6829999999999999,71,0.69
0,0,1,1,0,3,1,1,0,0,0,41,1438.3,36,0.0,1438.3,4539,4,3,1,1,0,0.841,90,0.765
0,0,0,1,0,1,1,0,0,0,1,51,1750.0,36,0.465,937.0,4333,3,3,1,2,813,0.76,68,0.7
0,0,0,1,0,4,1,0,1,0,0,36,1438.3,26,0.0,1438.3,4957,2,3,3,2,0,0.61,88,0.872
0,0,0,1,0,3,1,0,1,0,0,36,2466.0,36,0.71,716.0,5005,4,6,4,1,1750,0.774,76,0.767
0,0,0,1,0,2,1,0,0,1,0,37,2535.0,36,0.5329999999999999,1183.0,3840,2,5,2,1,1352,0.509,72,0.565
0,0,0,2,0,4,1,0,1,0,0,39,2385.0,29,0.826,414.0,3711,4,4,4,3,1971,0.613,81,0.653
0,0,0,1,1,4,1,0,1,0,0,40,1811.0,31,0.45299999999999996,990.0,4290,3,5,6,1,821,0.773,73,0.78
0,1,0,5,0,2,1,0,0,1,0,45,2701.0,37,0.735,715.0,4767,4,4,3,3,1986,0.5379999999999999,76,0.8540000000000001
0,0,0,1,0,2,1,0,1,0,0,46,5387.0,34,0.21,4254.0,4374,4,6,1,3,1133,0.652,76,0.49
1,0,0,1,0,2,1,0,1,0,0,38,1438.3,27,0.0,1438.3,2478,3,4,3,3,0,0.73,45,0.552
0,1,0,4,0,5,1,0,1,0,0,44,34058.0,37,0.0,34058.0,4043,2,5,1,1,0,0.552,57,0.7809999999999999
0,0,0,2,0,4,4,0,1,0,0,42,16290.0,36,0.0,16290.0,4232,2,6,2,1,0,0.758,79,0.795
0,0,0,1,0,2,1,0,1,0,0,49,1438.3,45,0.505,712.3,5208,3,3,3,2,726,0.657,93,0.755
0,0,0,1,0,4,1,0,0,1,0,55,2069.0,36,0.49700000000000005,1041.0,4414,3,4,1,3,1028,0.648,82,0.7829999999999999
1,0,0,1,0,5,1,0,1,0,0,56,2802.0,36,0.805,546.0,2371,1,6,2,2,2256,0.615,46,0.353
0,0,0,1,0,4,1,0,0,1,0,39,3390.0,31,0.655,1168.0,5001,1,5,2,1,2222,0.768,82,0.8220000000000001
0,0,1,1,0,5,1,1,0,0,0,48,3745.0,37,0.345,2454.0,4956,2,3,4,2,1291,0.631,88,0.7959999999999999
0,1,0,4,0,4,1,0,0,1,0,42,26690.0,36,0.0,26690.0,4363,2,6,3,1,0,1.1440000000000001,76,1.054
1,0,1,1,1,4,1,0,0,1,0,58,8513.0,50,0.094,7714.0,2119,1,5,2,2,799,0.451,37,0.542
0,0,0,1,1,4,1,0,0,1,0,36,1438.3,26,0.0,1438.3,4886,4,3,2,3,0,0.8270000000000001,85,0.7709999999999999
1,0,0,1,0,1,1,0,1,0,0,55,2258.0,36,0.8859999999999999,258.0,2500,1,5,3,2,2000,0.611,42,0.68
1,0,0,1,1,4,1,0,1,0,0,41,1654.0,30,0.0,1654.0,1730,3,5,3,3,0,0.32899999999999996,30,0.364
0,0,0,2,0,3,1,1,0,0,0,51,2768.0,31,0.48,1439.0,4275,3,6,2,2,1329,0.6990000000000001,78,0.8140000000000001
0,1,0,4,0,3,1,0,1,0,0,43,14566.0,23,0.07200000000000001,13521.0,4480,1,5,2,1,1045,0.41700000000000004,77,0.7909999999999999
0,0,0,2,0,4,1,0,0,1,0,35,3250.0,28,0.48,1690.0,4673,3,5,6,2,1560,0.634,73,0.698
0,0,0,1,0,1,1,0,0,1,0,37,2353.0,30,0.465,1258.0,5038,1,3,2,3,1095,0.941,84,0.75
0,0,0,2,0,3,1,0,1,0,0,59,1438.3,53,0.0,1438.3,4457,0,3,2,0,0,0.8959999999999999,79,0.927
0,1,0,2,0,4,1,0,1,0,0,59,4188.0,53,0.525,1988.0,4911,1,5,1,2,2200,0.867,86,0.72
1,1,0,4,0,4,1,0,1,0,0,45,23542.0,35,0.055999999999999994,22235.0,2152,4,2,3,3,1307,0.462,46,0.43799999999999994
0,1,0,5,0,2,1,0,0,1,0,57,9272.0,47,0.106,8290.0,4649,1,4,4,2,982,0.6509999999999999,89,0.816
0,0,0,1,0,2,1,0,1,0,0,36,1967.0,28,0.0,1967.0,4620,3,3,1,1,0,0.73,77,0.878
1,0,0,1,0,1,1,0,0,1,0,52,1717.0,37,0.0,1717.0,3004,1,5,3,4,0,1.028,46,0.586
0,1,0,3,0,4,4,0,0,1,0,45,34516.0,34,0.048,32852.0,4912,3,5,1,1,1664,0.73,80,0.7390000000000001
0,1,0,4,0,6,1,0,0,1,0,50,5068.0,41,0.196,4077.0,5173,1,5,4,2,991,0.736,64,0.6
0,0,0,1,0,3,1,0,1,0,0,46,1438.3,39,0.0,1438.3,4370,3,3,2,3,0,0.7859999999999999,79,0.795
0,0,0,2,0,1,1,1,0,0,0,55,2697.0,47,0.691,834.0,4615,1,3,2,3,1863,0.735,81,0.688
0,1,0,1,0,2,1,0,1,0,0,51,1438.3,41,0.0,1438.3,4312,1,3,4,3,0,0.623,81,0.723
1,0,0,1,0,3,1,0,1,0,0,44,7499.0,40,0.14400000000000002,6416.0,2478,0,5,4,2,1083,0.716,45,0.667
1,1,0,5,0,5,1,0,1,0,0,39,8700.0,29,0.2,6958.0,2306,4,6,3,3,1742,0.45399999999999996,50,0.613
1,1,0,3,1,4,1,0,0,1,0,55,14266.0,35,0.094,12925.0,1625,3,3,3,3,1341,0.309,34,0.36
0,1,0,5,0,4,1,0,0,1,0,46,2692.0,36,0.606,1061.0,4619,0,6,2,1,1631,0.99,83,0.6940000000000001
0,0,0,1,0,3,1,0,0,1,0,54,2957.0,36,0.47600000000000003,1549.0,4280,3,4,4,2,1408,0.667,82,0.7829999999999999
0,0,0,1,1,4,1,0,0,1,0,50,1438.3,32,0.0,1438.3,4598,2,4,3,1,0,0.815,78,0.902
0,0,0,1,0,2,1,0,1,0,0,51,3007.0,36,0.8370000000000001,490.0,4985,3,4,2,1,2517,0.733,84,1.0
0,0,1,1,0,2,1,0,1,0,0,41,3427.0,24,0.414,2008.0,4218,3,3,1,1,1419,0.685,74,0.805
0,1,0,3,1,4,1,0,1,0,0,59,1438.3,48,0.446,796.3,5177,1,5,3,3,642,0.9259999999999999,79,0.6459999999999999
0,0,0,1,0,1,1,0,1,0,0,47,2990.0,33,0.298,2100.0,4757,3,4,5,2,890,0.711,79,0.8370000000000001
1,1,0,3,0,4,1,0,1,0,0,61,9918.0,56,0.086,9068.0,2485,0,6,2,3,850,0.688,40,0.29
0,0,1,1,0,2,1,0,1,0,0,50,8159.0,41,0.27899999999999997,5882.0,4402,2,3,1,1,2277,0.7490000000000001,64,0.684
0,1,0,5,0,4,1,0,0,1,0,53,18551.0,36,0.077,17117.0,5364,2,3,2,2,1434,1.149,90,0.765
0,0,0,1,0,4,1,0,1,0,0,31,1438.3,20,0.0,1438.3,4397,0,5,1,1,0,0.6890000000000001,86,0.755
1,1,0,4,0,4,1,0,0,1,0,51,1438.3,31,0.22699999999999998,1111.3,1783,2,5,3,2,327,0.528,40,0.48100000000000004
0,1,0,3,0,4,1,0,0,1,0,60,10886.0,48,0.105,9741.0,3488,2,3,4,1,1145,0.7490000000000001,66,0.535
0,0,1,1,0,2,1,0,0,1,0,59,10457.0,36,0.205,8309.0,4649,0,4,3,1,2148,0.737,74,0.9470000000000001
0,1,0,2,1,4,1,0,0,1,0,60,1781.0,46,0.871,230.0,3527,0,6,2,1,1551,0.722,66,0.61
0,1,0,5,1,4,1,0,1,0,0,50,34516.0,43,0.033,33360.0,3974,2,3,2,1,1156,0.633,65,0.585
0,0,0,1,0,4,1,0,1,0,0,42,2363.0,33,0.633,868.0,4420,3,6,3,3,1495,0.531,65,0.711
0,0,0,1,0,5,1,0,1,0,0,54,2802.0,49,0.792,583.0,5924,4,3,3,2,2219,0.7959999999999999,88,0.63
0,0,0,1,0,2,1,0,1,0,0,42,1640.0,31,0.541,752.0,4074,4,5,1,2,888,0.715,73,0.872
1,0,0,1,0,1,1,0,1,0,0,48,4960.0,41,0.0,4960.0,2430,3,5,3,2,0,0.882,48,0.5479999999999999
0,1,0,4,0,4,1,0,1,0,0,50,4601.0,38,0.547,2084.0,5056,4,5,1,3,2517,0.775,80,0.778
0,1,0,3,1,4,1,0,0,0,1,48,4100.0,36,0.47700000000000004,2144.0,3584,5,4,1,2,1956,0.617,61,0.743
0,0,0,2,0,4,1,0,1,0,0,52,2741.0,47,0.598,1102.0,5077,3,3,2,0,1639,0.644,87,0.74
1,0,0,2,0,4,1,0,1,0,0,46,4152.0,34,0.348,2706.0,2218,4,5,3,1,1446,0.826,30,0.304
0,0,0,1,0,1,1,0,1,0,0,50,3386.0,44,0.743,869.0,4890,2,3,1,2,2517,0.743,65,0.667
1,1,0,2,0,3,1,0,0,0,1,62,3477.0,56,0.0,3477.0,2113,0,2,6,2,0,0.436,40,0.7390000000000001
0,1,0,4,0,2,1,0,1,0,0,50,23209.0,41,0.055999999999999994,21901.0,3530,4,6,3,3,1308,0.498,71,0.578
0,0,0,2,0,4,1,0,1,0,0,50,12610.0,39,0.08900000000000001,11487.0,4199,3,5,3,2,1123,0.853,67,0.595
0,0,0,1,0,2,1,0,1,0,0,48,2090.0,38,0.379,1297.0,4619,4,5,1,1,793,0.64,78,0.733
0,1,0,2,0,4,1,0,1,0,0,46,1610.0,39,0.0,1610.0,4958,2,4,3,1,0,0.6890000000000001,87,0.7759999999999999
1,1,0,5,0,4,1,0,1,0,0,40,2269.0,27,0.0,2269.0,2108,3,5,3,2,0,0.5720000000000001,39,0.56
1,0,0,1,0,3,1,0,0,0,1,40,2387.0,36,0.843,374.0,2134,2,6,1,3,2013,0.449,41,0.9520000000000001
0,0,0,2,0,4,1,0,0,1,0,54,4036.0,39,0.32899999999999996,2707.0,5315,3,3,4,1,1329,0.738,82,0.708
1,0,1,1,0,2,1,0,1,0,0,54,5342.0,44,0.113,4737.0,2426,5,5,3,3,605,0.691,46,0.39399999999999996
1,0,0,1,0,4,1,0,0,0,1,54,1695.0,46,0.539,782.0,2130,2,5,3,2,913,0.449,48,0.5
0,0,0,1,0,6,1,0,1,0,0,37,1438.3,36,0.0,1438.3,4314,3,3,5,2,0,0.861,82,0.8640000000000001
0,0,0,2,0,2,1,0,1,0,0,38,1776.0,27,0.893,190.0,4350,2,3,2,3,1586,0.7979999999999999,71,0.868
0,0,0,2,0,2,1,0,1,0,0,42,5640.0,29,0.0,5640.0,4739,3,4,3,2,0,0.77,80,0.86
0,0,0,1,0,3,1,1,0,0,0,42,2403.0,22,0.46,1298.0,4186,1,5,3,2,1105,0.735,77,0.711
0,0,0,1,0,3,1,0,1,0,0,45,3349.0,36,0.752,832.0,4405,4,5,1,2,2517,0.7859999999999999,55,1.391
1,0,0,1,0,4,1,0,1,0,0,54,3173.0,50,0.7929999999999999,656.0,2763,1,3,3,3,2517,0.619,51,0.821
1,1,0,4,0,2,1,0,0,0,1,43,1504.0,38,0.0,1504.0,2530,5,3,3,2,0,0.987,43,0.344
1,0,0,2,0,4,1,1,0,0,0,45,1477.0,41,0.0,1477.0,2214,3,1,3,3,0,0.768,43,0.654
0,0,0,1,0,3,1,0,0,1,0,49,2018.0,41,0.677,652.0,4842,2,6,3,1,1366,0.9640000000000001,69,0.5
0,1,0,5,0,4,4,0,1,0,0,41,34516.0,36,0.042,33063.0,4147,3,3,3,2,1453,0.35700000000000004,76,0.9490000000000001
0,0,1,1,0,4,1,0,1,0,0,44,2105.0,34,0.0,2105.0,4190,4,6,4,2,0,0.6559999999999999,67,0.914
0,0,1,1,0,1,1,1,0,0,0,46,20080.0,40,0.0,20080.0,4620,2,5,2,3,0,0.56,70,0.667
0,0,0,1,0,4,1,0,0,0,1,39,6690.0,36,0.28600000000000003,4778.0,3875,1,3,4,1,1912,0.609,60,0.5379999999999999
0,1,0,4,0,4,1,0,0,0,1,46,1530.0,37,0.0,1530.0,4256,3,6,4,3,0,0.635,78,0.773
0,1,0,4,0,5,1,0,0,1,0,58,2915.0,41,0.513,1421.0,4235,1,4,2,1,1494,0.861,73,0.825
0,0,0,1,0,4,1,1,0,0,0,47,1438.3,42,0.0,1438.3,4735,3,3,4,0,0,0.635,87,0.6729999999999999
1,0,0,1,0,2,1,0,0,1,0,56,2423.0,42,0.111,2155.0,2516,2,5,4,2,268,0.804,59,0.639
0,1,0,4,0,1,1,0,0,1,0,54,11742.0,42,0.0,11742.0,4053,4,5,2,2,0,0.621,70,0.556
0,0,0,1,0,2,1,0,0,1,0,51,3069.0,47,0.82,552.0,4512,2,5,2,3,2517,0.73,83,0.7659999999999999
0,0,1,1,0,2,2,1,0,0,0,58,34516.0,36,0.054000000000000006,32652.0,3595,2,5,4,3,1864,0.664,52,0.733
0,0,0,2,0,1,1,0,1,0,0,36,2517.0,31,0.531,1181.0,5211,4,5,2,3,1336,0.755,83,0.804
0,0,0,1,1,4,1,0,0,1,0,52,1438.3,43,0.537,665.3,4890,1,6,2,1,773,1.138,63,0.909
0,0,0,2,0,4,1,0,1,0,0,45,2216.0,36,0.899,224.0,4103,3,3,3,1,1992,0.789,77,0.711
0,1,0,3,0,6,1,0,0,1,0,51,3232.0,36,0.41600000000000004,1886.0,5102,0,6,2,3,1346,0.6970000000000001,69,0.643
0,0,0,1,0,3,1,0,0,1,0,54,3478.0,41,0.271,2537.0,4607,1,5,2,2,941,0.711,83,0.93
0,0,1,1,0,5,1,0,0,1,0,50,1814.0,36,0.0,1814.0,5014,3,5,4,3,0,0.852,99,0.623
0,0,0,1,0,4,1,0,1,0,0,37,1438.3,25,0.0,1438.3,4513,2,4,2,1,0,0.741,75,0.7440000000000001
0,0,0,1,1,4,1,0,0,1,0,42,1446.0,30,0.429,825.0,4860,4,3,2,1,621,0.826,68,0.7
0,0,0,1,0,2,1,0,0,1,0,47,1493.0,37,0.0,1493.0,4655,5,5,2,3,0,0.605,95,0.638
0,0,0,2,0,4,1,0,1,0,0,45,4244.0,34,0.251,3178.0,4016,4,4,4,2,1066,0.606,89,0.8540000000000001
0,1,0,2,0,2,1,0,0,1,0,40,2984.0,20,0.63,1105.0,4813,5,5,2,1,1879,0.675,83,0.7290000000000001
0,1,0,4,1,4,1,0,0,1,0,48,2713.0,36,0.8109999999999999,512.0,4220,3,3,4,2,2201,0.716,79,0.612
0,0,0,2,1,4,1,0,0,1,0,42,2471.0,34,0.6709999999999999,813.0,4406,2,4,4,3,1658,0.682,62,0.6759999999999999
0,1,0,3,0,3,4,0,1,0,0,47,27437.0,42,0.0,27437.0,4660,1,6,4,2,0,0.872,79,0.6809999999999999
0,0,0,1,0,3,1,0,0,1,0,54,4166.0,46,0.237,3177.0,4584,4,3,2,1,989,0.9670000000000001,70,1.258
0,1,0,2,0,4,1,0,0,0,1,38,13100.0,27,0.11,11664.0,3201,1,5,6,0,1436,0.519,78,0.5
1,1,0,3,0,3,1,0,1,0,0,43,1438.3,36,0.0,1438.3,1707,3,2,3,3,0,0.539,38,1.111
0,0,0,1,0,2,1,0,0,0,1,43,2242.0,36,0.0,2242.0,4845,3,6,2,3,0,0.6579999999999999,66,0.941
1,0,1,1,0,2,1,0,1,0,0,37,9874.0,30,0.0,9874.0,2446,3,3,3,3,0,0.491,47,0.5670000000000001
0,0,0,2,0,2,1,0,0,1,0,41,4432.0,30,0.301,3097.0,4144,4,5,3,3,1335,0.7140000000000001,79,0.7559999999999999
0,0,0,1,1,4,1,0,0,1,0,45,4975.0,34,0.245,3754.0,4776,3,6,4,2,1221,0.602,68,0.889
0,0,0,1,1,4,1,0,1,0,0,49,2652.0,38,0.596,1071.0,4747,3,6,5,1,1581,0.738,80,0.778
0,0,0,1,0,4,1,0,0,1,0,54,2043.0,36,0.782,446.0,3553,2,3,1,2,1597,0.8140000000000001,61,0.6940000000000001
1,1,0,1,0,2,1,1,0,0,0,45,3489.0,34,0.721,972.0,2684,4,4,2,3,2517,0.721,39,0.56
0,1,0,4,1,4,1,0,1,0,0,52,14858.0,36,0.107,13264.0,4286,1,4,2,2,1594,0.51,72,0.636
0,0,0,2,0,2,1,0,1,0,0,40,2822.0,27,0.773,640.0,5371,4,5,2,2,2182,0.768,93,0.8240000000000001
0,0,0,1,0,3,1,0,0,1,0,54,2901.0,44,0.868,384.0,4731,4,3,3,2,2517,0.608,83,0.804
0,0,0,1,0,5,1,0,1,0,0,52,1594.0,36,0.0,1594.0,4653,4,5,3,3,0,0.47200000000000003,65,0.667
0,0,0,1,0,2,1,0,1,0,0,58,2241.0,36,0.745,571.0,4653,0,3,3,1,1670,0.7040000000000001,75,0.63
0,0,0,1,0,4,1,0,0,1,0,51,2581.0,39,0.667,859.0,4431,2,3,4,2,1722,0.765,79,0.7170000000000001
0,1,0,5,0,4,1,0,1,0,0,40,14713.0,33,0.062,13808.0,4125,2,6,4,1,905,0.8170000000000001,82,0.8220000000000001
1,0,0,1,1,4,1,0,1,0,0,49,2910.0,33,0.0,2910.0,2648,3,6,3,3,0,0.789,41,0.46399999999999997
0,0,1,1,0,2,1,0,0,1,0,39,2366.0,36,0.8140000000000001,439.0,3659,3,3,3,3,1927,0.631,66,0.833
1,0,0,1,0,6,1,0,0,1,0,54,2708.0,36,0.0,2708.0,2321,0,4,3,2,0,0.6729999999999999,45,0.552
0,1,0,4,0,2,1,0,1,0,0,42,1681.0,36,0.0,1681.0,5416,3,5,4,3,0,0.9940000000000001,82,0.9520000000000001
0,0,0,1,1,4,1,0,0,1,0,40,2594.0,32,0.8320000000000001,435.0,3872,4,6,1,1,2159,0.792,71,0.511
0,0,0,2,1,4,1,0,0,1,0,41,2128.0,31,0.65,745.0,3968,4,5,1,2,1383,0.679,81,0.7609999999999999
0,0,0,1,0,1,1,0,1,0,0,50,1438.3,38,0.0,1438.3,4594,1,3,3,3,0,0.679,86,0.72
1,1,0,4,0,6,1,1,0,0,0,47,1438.3,32,0.0,1438.3,2388,2,1,3,3,0,0.45399999999999996,42,0.5
0,1,0,3,0,2,1,0,1,0,0,46,4696.0,36,0.0,4696.0,4828,3,4,3,1,0,0.732,62,1.5830000000000002
1,0,0,1,0,4,1,0,1,0,0,52,2566.0,36,0.42,1487.0,2340,3,5,3,3,1079,0.5539999999999999,36,0.5
0,0,1,1,1,4,1,0,1,0,0,53,2592.0,36,0.526,1228.0,4208,2,3,4,3,1364,0.679,68,0.7
0,0,0,1,1,4,1,0,0,1,0,56,1698.0,50,0.0,1698.0,4371,1,4,4,1,0,0.847,74,0.897
0,0,0,2,0,4,1,0,1,0,0,57,4682.0,47,0.21600000000000003,3672.0,4322,2,5,2,2,1010,0.638,83,0.6940000000000001
0,0,0,2,0,1,1,0,1,0,0,56,4439.0,44,0.341,2926.0,4532,2,6,1,2,1513,0.752,95,0.696
0,0,0,1,0,1,1,0,0,1,0,34,2689.0,25,0.602,1071.0,4237,1,6,1,2,1618,0.5870000000000001,79,0.6809999999999999
0,1,0,4,0,2,1,0,1,0,0,46,11670.0,30,0.078,10755.0,4277,2,6,3,1,915,0.892,89,0.8540000000000001
0,0,0,2,0,2,1,0,0,1,0,47,1596.0,36,0.0,1596.0,5678,4,3,1,1,0,0.7879999999999999,81,0.8
1,0,0,2,1,4,1,0,1,0,0,40,3356.0,30,0.75,839.0,2032,4,1,3,4,2517,0.583,39,0.147
0,1,0,3,0,2,1,0,1,0,0,53,1590.0,46,0.0,1590.0,4229,0,4,4,2,0,0.556,73,1.0859999999999999
0,1,0,4,0,4,1,0,0,1,0,55,4994.0,46,0.0,4994.0,4802,2,5,5,2,0,0.7170000000000001,81,0.7609999999999999
0,0,0,2,0,4,4,0,1,0,0,51,16406.0,44,0.0,16406.0,4075,3,4,2,3,0,0.627,75,0.63
0,0,0,1,1,4,1,0,1,0,0,52,2451.0,36,0.7070000000000001,718.0,5283,2,6,3,1,1733,0.7240000000000001,90,0.698
0,1,0,4,0,1,1,0,1,0,0,40,9109.0,29,0.14800000000000002,7762.0,3991,2,5,2,3,1347,0.695,84,0.867
0,0,0,1,1,4,1,0,0,1,0,45,2632.0,36,0.562,1152.0,4787,1,3,4,1,1480,0.588,89,0.679
1,0,0,1,0,4,1,0,1,0,0,46,1438.3,34,0.0,1438.3,2658,3,3,3,1,0,0.7140000000000001,43,0.654
0,0,0,1,0,4,1,0,1,0,0,38,1757.0,36,0.769,405.0,4121,3,5,4,3,1352,0.879,81,0.42100000000000004
0,0,0,1,1,4,1,0,0,1,0,46,2711.0,40,0.6609999999999999,918.0,5084,1,6,4,3,1793,0.6809999999999999,79,0.7170000000000001
0,0,0,1,0,2,1,1,0,0,0,47,2776.0,36,0.483,1435.0,4318,4,5,4,2,1341,0.7440000000000001,68,0.943
0,0,0,2,0,1,1,0,1,0,0,44,1438.3,35,0.759,347.3,4988,2,3,2,1,1091,0.7020000000000001,90,0.731
1,1,0,4,0,4,1,0,1,0,0,36,5015.0,21,0.391,3052.0,2491,3,5,3,2,1963,0.8809999999999999,43,0.87
0,1,0,3,0,4,1,0,0,1,0,40,8529.0,36,0.106,7628.0,4252,4,3,2,2,901,0.764,68,0.511
0,0,0,1,0,4,1,0,1,0,0,49,1604.0,30,0.693,492.0,4253,0,3,2,0,1112,0.618,68,0.7440000000000001
0,0,1,1,0,3,1,0,1,0,0,56,4263.0,36,0.0,4263.0,4876,1,6,2,2,0,0.64,70,1.188
0,0,0,1,0,4,1,0,1,0,0,45,2493.0,40,0.664,838.0,4473,1,5,3,2,1655,0.907,76,0.9
1,0,0,1,0,2,1,0,0,1,0,38,1568.0,33,0.0,1568.0,2812,2,3,3,3,0,0.611,59,0.7879999999999999
0,0,0,1,0,1,1,0,0,1,0,43,1521.0,38,0.0,1521.0,4880,3,6,1,2,0,0.7909999999999999,79,0.5489999999999999
0,1,0,2,0,4,1,0,0,1,0,48,3261.0,31,0.531,1531.0,4242,2,6,3,3,1730,0.682,65,0.667
0,0,0,1,1,4,1,0,0,1,0,39,1781.0,25,0.525,846.0,5093,2,4,2,1,935,0.868,77,0.9740000000000001
0,0,0,1,1,4,1,0,0,1,0,62,5284.0,55,0.47600000000000003,2767.0,4525,1,6,1,1,2517,0.674,63,0.537
1,0,1,1,0,4,1,0,1,0,0,47,5590.0,36,0.0,5590.0,1507,3,3,3,1,0,0.01,32,0.0
0,0,1,1,0,2,1,0,1,0,0,57,1734.0,36,0.565,754.0,4313,1,5,2,3,980,0.639,92,0.917
0,0,1,1,1,4,1,0,0,1,0,48,7645.0,36,0.122,6714.0,5016,5,4,2,3,931,0.894,73,0.622
0,0,0,2,0,1,1,0,0,0,1,48,1438.3,39,0.847,220.3,4600,1,6,4,2,1218,0.752,76,0.617
0,0,0,1,0,4,1,0,0,0,1,34,2207.0,23,0.6920000000000001,680.0,4159,1,4,1,1,1527,0.861,64,1.133
0,0,0,1,0,3,1,0,1,0,0,46,1723.0,23,0.586,713.0,4112,1,5,2,1,1010,0.7040000000000001,82,0.8640000000000001
0,0,0,1,0,5,1,0,1,0,0,49,1644.0,44,0.0,1644.0,4898,2,4,4,2,0,1.033,82,0.7829999999999999
1,0,0,1,0,3,1,0,1,0,0,48,1745.0,37,0.0,1745.0,2297,4,3,2,3,0,0.657,44,0.63
0,0,0,2,0,4,1,0,0,1,0,42,3376.0,33,0.49200000000000005,1715.0,4629,3,6,2,3,1661,0.618,75,0.9229999999999999
0,1,0,3,0,4,1,0,1,0,0,47,7298.0,29,0.0,7298.0,4512,3,4,3,3,0,0.589,72,0.7559999999999999
1,1,0,4,0,4,1,0,0,1,0,45,8383.0,39,0.0,8383.0,2600,3,1,3,3,0,0.809,44,0.517
0,1,0,2,0,2,1,0,0,0,1,41,3600.0,29,0.207,2854.0,4184,4,5,4,2,746,0.8240000000000001,61,0.6940000000000001
0,0,0,2,0,2,1,0,0,1,0,45,4595.0,29,0.38799999999999996,2814.0,3746,4,3,2,1,1781,0.708,68,0.545
0,1,0,4,0,1,1,1,0,0,0,57,2795.0,39,0.655,963.0,4679,0,4,4,3,1832,0.8390000000000001,67,0.861
0,0,0,1,0,1,1,0,0,1,0,49,1768.0,39,0.0,1768.0,4628,2,6,1,3,0,0.7879999999999999,90,0.8370000000000001
0,0,0,1,0,1,1,0,0,1,0,50,1780.0,45,0.502,887.0,4630,2,4,2,3,893,0.609,73,0.5870000000000001
0,0,0,1,0,4,1,1,0,0,0,51,2987.0,39,0.591,1223.0,4339,3,5,4,3,1764,0.6859999999999999,72,0.6
0,0,1,1,0,1,1,0,0,1,0,44,2717.0,24,0.633,997.0,4196,4,6,3,2,1720,0.8690000000000001,71,0.614
0,0,1,1,0,1,1,0,1,0,0,40,2887.0,36,0.0,2887.0,3941,4,3,3,1,0,0.581,82,1.158
0,0,0,1,0,4,1,0,1,0,0,37,1438.3,32,0.0,1438.3,4733,2,6,1,3,0,0.7070000000000001,89,0.816
0,1,0,4,1,4,1,0,1,0,0,46,10879.0,40,0.079,10019.0,4629,3,6,1,1,860,0.9740000000000001,69,0.725
0,0,0,1,0,4,1,0,0,1,0,39,1809.0,28,0.653,628.0,4452,1,5,3,3,1181,0.6559999999999999,83,0.596
1,0,0,2,1,4,1,0,1,0,0,38,1628.0,28,0.0,1628.0,2527,2,6,2,2,0,0.8759999999999999,41,0.64
0,0,0,1,1,4,1,0,0,1,0,45,1438.3,36,0.0,1438.3,4463,3,3,4,0,0,0.6779999999999999,71,0.821
1,0,0,1,0,5,1,0,1,0,0,37,1586.0,36,0.0,1586.0,2109,4,3,3,3,0,0.49700000000000005,41,0.414
0,0,0,2,0,1,1,0,1,0,0,43,2311.0,36,0.5710000000000001,991.0,3967,5,5,3,2,1320,0.6579999999999999,71,0.69
0,0,0,1,0,4,1,0,1,0,0,48,2109.0,43,0.5710000000000001,904.0,2935,3,5,3,2,1205,0.514,60,0.935
0,0,0,1,0,1,1,1,0,0,0,51,1562.0,40,0.677,505.0,5019,4,5,4,3,1057,0.807,78,0.696
1,0,1,1,0,6,1,0,0,0,1,44,1438.3,33,0.0,1438.3,2316,4,5,3,6,0,0.6759999999999999,48,0.5
0,1,0,4,0,4,1,0,1,0,0,39,2981.0,35,0.254,2224.0,4824,4,6,2,1,757,0.764,76,0.81
0,1,0,4,0,3,1,1,0,0,0,47,5295.0,31,0.13699999999999998,4572.0,4412,2,3,1,3,723,0.7929999999999999,90,0.579
1,0,0,2,0,4,1,0,0,1,0,51,4708.0,37,0.195,3788.0,2179,4,2,3,2,920,0.544,50,1.273
0,1,0,3,0,2,1,0,1,0,0,54,2210.0,50,0.45299999999999996,1208.0,4798,2,3,1,3,1002,0.938,86,0.654
