longitude,latitude,housing_median_age,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,rooms_per_household
-120.69,35.65,14.0,889.0,2352.0,796.0,1.6303,144900.0,1.0,0.0,0.0,0.0,4.380653266331659
-120.69,35.64,38.0,546.0,1301.0,481.0,2.0076,114000.0,1.0,0.0,0.0,0.0,5.330561330561331
-120.69,35.62,43.0,652.0,1456.0,608.0,2.4567,140000.0,1.0,0.0,0.0,0.0,5.006578947368421
-120.69,35.62,35.0,713.0,1550.0,653.0,2.9167,161700.0,1.0,0.0,0.0,0.0,5.284839203675345
-120.72,35.63,31.0,644.0,1476.0,567.0,3.3472,195200.0,1.0,0.0,0.0,0.0,6.1305114638447975
-120.67,35.63,8.0,410.0,1085.0,381.0,4.2841,256700.0,1.0,0.0,0.0,0.0,7.060367454068241
-120.67,35.62,6.0,2441.0,6085.0,2157.0,3.8661,168100.0,1.0,0.0,0.0,0.0,5.924432081594808
-120.63,35.59,9.0,1184.0,3026.0,1130.0,2.6528,113500.0,1.0,0.0,0.0,0.0,5.116814159292035
-120.64,35.65,9.0,673.0,2356.0,619.0,2.9926,158200.0,1.0,0.0,0.0,0.0,5.599353796445881
-120.47,35.74,9.0,785.0,2065.0,691.0,3.7303,162700.0,1.0,0.0,0.0,0.0,6.175108538350217
-120.29,35.56,15.0,871.0,2459.0,734.0,2.811,142100.0,1.0,0.0,0.0,0.0,6.485013623978202
-120.6,35.6,13.0,764.0,1795.0,640.0,4.475,206900.0,1.0,0.0,0.0,0.0,6.9703125
-121.11,35.52,9.0,1222.0,2239.0,972.0,3.24,264600.0,0.0,0.0,0.0,1.0,6.2181069958847734
-121.14,35.55,13.0,1070.0,1880.0,796.0,3.8019,271200.0,0.0,0.0,0.0,1.0,6.7625628140703515
-121.12,35.58,16.0,798.0,1298.0,626.0,3.4799,320800.0,0.0,0.0,0.0,1.0,6.563897763578275
-120.92,35.4,23.0,354.0,636.0,278.0,3.6908,278800.0,0.0,0.0,0.0,1.0,7.406474820143885
-120.85,35.38,27.0,909.0,1481.0,666.0,2.3075,184200.0,0.0,0.0,0.0,1.0,5.244744744744745
-120.86,35.39,23.0,355.0,629.0,279.0,2.7344,188300.0,0.0,0.0,0.0,1.0,5.96415770609319
-120.86,35.4,21.0,641.0,1106.0,501.0,2.7043,186200.0,0.0,0.0,0.0,1.0,5.562874251497006
-120.87,35.41,16.0,444.0,782.0,374.0,3.0187,278100.0,0.0,0.0,0.0,1.0,5.7967914438502675
-120.94,35.42,18.0,686.0,970.0,453.0,3.7738,279400.0,0.0,0.0,0.0,1.0,7.545253863134658
-120.95,35.44,30.0,1410.0,1769.0,887.0,2.6864,283600.0,0.0,0.0,0.0,1.0,7.15445321307779
-120.85,35.37,21.0,195.0,588.0,187.0,2.8173,226900.0,0.0,0.0,0.0,1.0,5.524064171122995
-120.83,35.36,28.0,886.0,1650.0,705.0,2.7266,266800.0,0.0,0.0,0.0,1.0,6.131914893617021
-120.84,35.35,27.0,711.0,930.0,533.0,2.6205,221100.0,0.0,0.0,0.0,1.0,5.371482176360225
-120.84,35.37,34.0,714.0,1397.0,646.0,2.5552,200000.0,0.0,0.0,0.0,1.0,5.075851393188855
-120.89,35.37,29.0,588.0,846.0,410.0,1.65,227300.0,0.0,0.0,0.0,1.0,4.990243902439024
-120.84,35.33,15.0,670.0,1520.0,613.0,3.6412,207800.0,0.0,0.0,0.0,1.0,5.3442088091354
-120.83,35.33,14.0,787.0,2112.0,755.0,4.4766,192700.0,0.0,0.0,0.0,1.0,5.503311258278146
-120.82,35.32,12.0,683.0,1780.0,662.0,3.3958,215800.0,0.0,0.0,0.0,1.0,5.3202416918429005
-120.83,35.32,11.0,701.0,1814.0,660.0,3.2226,183200.0,0.0,0.0,0.0,1.0,4.927272727272728
-120.84,35.32,15.0,538.0,1279.0,522.0,3.4762,189600.0,0.0,0.0,0.0,1.0,4.634099616858237
-120.9,35.33,16.0,287.0,595.0,262.0,3.588,266300.0,0.0,0.0,0.0,1.0,6.015267175572519
-120.84,35.32,17.0,802.0,1656.0,732.0,3.526,183900.0,0.0,0.0,0.0,1.0,5.733606557377049
-120.84,35.31,23.0,603.0,1515.0,609.0,2.8493,196100.0,0.0,0.0,0.0,1.0,5.090311986863711
-120.84,35.3,15.0,327.0,781.0,316.0,4.9359,317700.0,0.0,0.0,0.0,1.0,6.525316455696203
-120.82,35.31,16.0,699.0,1325.0,638.0,2.5172,293900.0,0.0,0.0,0.0,1.0,6.150470219435737
-120.8,35.33,20.0,393.0,996.0,365.0,3.587,330000.0,0.0,0.0,0.0,1.0,6.027397260273973
-121.1,35.6,20.0,704.0,1309.0,520.0,3.2112,204500.0,0.0,0.0,0.0,1.0,6.517307692307693
-120.65,35.29,36.0,315.0,850.0,298.0,3.1818,249600.0,0.0,0.0,0.0,1.0,6.510067114093959
-120.66,35.29,23.0,487.0,1380.0,472.0,1.9647,253600.0,0.0,0.0,0.0,1.0,4.093220338983051
-120.66,35.29,16.0,629.0,1689.0,649.0,1.7031,195000.0,0.0,0.0,0.0,1.0,3.500770416024653
-120.65,35.32,20.0,212.0,3574.0,261.0,1.0298,300000.0,0.0,0.0,0.0,1.0,2.3984674329501914
-120.62,35.28,28.0,592.0,1469.0,571.0,6.3144,328800.0,0.0,0.0,0.0,1.0,6.921190893169878
-120.65,35.29,29.0,481.0,1344.0,472.0,1.4492,222900.0,0.0,0.0,0.0,1.0,3.781779661016949
-120.65,35.28,32.0,240.0,548.0,231.0,2.5455,165900.0,0.0,0.0,0.0,1.0,3.878787878787879
-120.65,35.27,27.0,341.0,768.0,316.0,4.2411,258900.0,0.0,0.0,0.0,1.0,6.436708860759493
-120.65,35.27,15.0,538.0,1446.0,490.0,2.5129,225900.0,0.0,0.0,0.0,1.0,4.826530612244898
-120.64,35.26,21.0,716.0,1862.0,687.0,2.1507,221500.0,0.0,0.0,0.0,1.0,4.800582241630276
-120.63,35.27,23.0,253.0,704.0,263.0,5.156,251300.0,0.0,0.0,0.0,1.0,6.197718631178708
-120.66,35.29,39.0,652.0,1153.0,599.0,2.084,233300.0,0.0,0.0,0.0,1.0,3.6110183639398996
-120.66,35.28,31.0,844.0,1358.0,794.0,1.4036,209600.0,0.0,0.0,0.0,1.0,3.4924433249370277
-120.66,35.28,46.0,502.0,1170.0,494.0,2.1786,206300.0,0.0,0.0,0.0,1.0,4.157894736842105
-120.65,35.27,52.0,642.0,1237.0,590.0,2.6208,227100.0,0.0,0.0,0.0,1.0,3.8203389830508474
-120.66,35.27,46.0,544.0,1107.0,527.0,2.8009,192600.0,0.0,0.0,0.0,1.0,4.206831119544592
-120.66,35.27,33.0,455.0,1077.0,461.0,1.6875,174200.0,0.0,0.0,0.0,1.0,3.6095444685466376
-120.66,35.27,17.0,589.0,1386.0,570.0,3.7337,208200.0,0.0,0.0,0.0,1.0,4.770175438596492
-120.66,35.26,15.0,1319.0,2383.0,1165.0,2.2656,226200.0,0.0,0.0,0.0,1.0,4.755364806866953
-120.67,35.3,32.0,986.0,2309.0,956.0,2.2165,231700.0,0.0,0.0,0.0,1.0,4.395397489539749
-120.7,35.31,24.0,521.0,1490.0,506.0,4.6719,337000.0,0.0,0.0,0.0,1.0,6.924901185770751
-120.68,35.29,37.0,293.0,753.0,290.0,3.25,225000.0,0.0,0.0,0.0,1.0,4.6689655172413795
-120.69,35.28,26.0,886.0,1795.0,704.0,2.2847,247000.0,0.0,0.0,0.0,1.0,6.001420454545454
-120.67,35.29,44.0,411.0,1036.0,437.0,3.0833,219300.0,0.0,0.0,0.0,1.0,5.116704805491991
-120.69,35.26,20.0,231.0,722.0,225.0,4.625,221800.0,0.0,0.0,0.0,1.0,5.546666666666667
-120.7,35.28,14.0,682.0,1884.0,664.0,4.6071,239900.0,0.0,0.0,0.0,1.0,5.674698795180723
-120.71,35.27,9.0,421.0,1149.0,398.0,5.4287,331600.0,0.0,0.0,0.0,1.0,6.452261306532663
-120.68,35.26,26.0,315.0,918.0,310.0,3.2464,208000.0,0.0,0.0,0.0,1.0,5.496774193548387
-120.69,35.25,15.0,899.0,1933.0,867.0,2.794,262500.0,0.0,0.0,0.0,1.0,4.855824682814302
-120.7,35.32,46.0,17.0,6532.0,13.0,4.2639,350000.0,0.0,0.0,0.0,1.0,9.076923076923077
-120.52,35.24,5.0,804.0,2003.0,725.0,5.0267,253300.0,1.0,0.0,0.0,0.0,6.086896551724138
-120.68,35.25,16.0,897.0,1634.0,806.0,2.2868,233700.0,0.0,0.0,0.0,1.0,5.220843672456576
-120.69,35.34,16.0,30.0,542.0,32.0,1.6563,42500.0,0.0,0.0,0.0,1.0,5.125
-120.81,35.19,14.0,802.0,1236.0,632.0,3.7635,336200.0,0.0,0.0,0.0,1.0,5.401898734177215
-120.66,35.2,13.0,713.0,1838.0,645.0,5.9676,380000.0,0.0,0.0,0.0,1.0,7.965891472868217
-120.7,35.14,17.0,1097.0,1919.0,932.0,3.5352,357800.0,0.0,0.0,0.0,1.0,6.228540772532189
-120.68,35.14,34.0,617.0,1155.0,542.0,3.0938,245900.0,0.0,0.0,0.0,1.0,5.719557195571956
-120.66,35.13,41.0,751.0,940.0,507.0,1.9653,236100.0,1.0,0.0,0.0,0.0,5.258382642998027
-120.63,35.13,16.0,704.0,975.0,619.0,1.7878,55000.0,1.0,0.0,0.0,0.0,4.329563812600969
-120.64,35.15,7.0,1442.0,2863.0,1197.0,4.849,275000.0,1.0,0.0,0.0,0.0,6.618212197159566
-120.59,35.13,8.0,1054.0,2710.0,966.0,4.6776,295500.0,1.0,0.0,0.0,0.0,6.871635610766045
-120.56,35.13,15.0,924.0,2324.0,845.0,4.4033,267600.0,1.0,0.0,0.0,0.0,6.885207100591716
-120.57,35.12,39.0,333.0,866.0,317.0,2.8824,195200.0,1.0,0.0,0.0,0.0,5.2239747634069404
-120.57,35.11,18.0,556.0,1068.0,552.0,3.5242,156800.0,1.0,0.0,0.0,0.0,5.2898550724637685
-120.59,35.11,25.0,726.0,1729.0,673.0,3.155,205400.0,1.0,0.0,0.0,0.0,5.411589895988113
-120.6,35.12,22.0,644.0,1342.0,593.0,3.4509,217700.0,1.0,0.0,0.0,0.0,5.63575042158516
-120.61,35.12,16.0,354.0,935.0,340.0,2.5792,163800.0,1.0,0.0,0.0,0.0,4.9147058823529415
-120.59,35.12,27.0,677.0,1407.0,610.0,2.1702,179700.0,1.0,0.0,0.0,0.0,5.008196721311475
-120.6,35.11,17.0,524.0,1292.0,501.0,2.2625,153000.0,1.0,0.0,0.0,0.0,4.9800399201596806
-120.59,35.11,20.0,571.0,1449.0,611.0,3.5744,197800.0,1.0,0.0,0.0,0.0,5.07037643207856
-120.61,35.12,31.0,345.0,823.0,322.0,2.6974,165400.0,1.0,0.0,0.0,0.0,4.614906832298137
-120.61,35.13,16.0,721.0,1777.0,701.0,2.7301,190400.0,1.0,0.0,0.0,0.0,4.8944365192582024
-120.61,35.12,12.0,793.0,1840.0,720.0,2.9821,162000.0,1.0,0.0,0.0,0.0,4.763888888888889
-120.61,35.11,11.0,831.0,1839.0,739.0,3.3062,158500.0,1.0,0.0,0.0,0.0,5.051420838971583
-120.65,35.12,19.0,662.0,1425.0,548.0,2.9615,178100.0,1.0,0.0,0.0,0.0,5.381386861313868
-120.62,35.13,26.0,803.0,1792.0,723.0,2.7128,209900.0,1.0,0.0,0.0,0.0,5.492392807745505
-120.62,35.11,18.0,544.0,1521.0,509.0,2.0292,155800.0,1.0,0.0,0.0,0.0,4.402750491159136
-120.62,35.12,22.0,294.0,768.0,288.0,2.655,160000.0,1.0,0.0,0.0,0.0,4.305555555555555
-120.66,35.1,19.0,392.0,704.0,269.0,2.1042,268300.0,1.0,0.0,0.0,0.0,5.884758364312268
-120.61,35.1,14.0,691.0,1896.0,577.0,2.4003,142100.0,1.0,0.0,0.0,0.0,5.05892547660312
-120.61,35.1,17.0,637.0,2015.0,592.0,3.0536,143600.0,1.0,0.0,0.0,0.0,4.72804054054054
-120.6,35.1,16.0,686.0,1497.0,655.0,2.6875,178200.0,1.0,0.0,0.0,0.0,5.022900763358779
-120.58,35.0,37.0,119.0,374.0,95.0,1.4726,106300.0,1.0,0.0,0.0,0.0,5.505263157894737
-120.61,35.06,13.0,421.0,1257.0,380.0,4.6167,273100.0,1.0,0.0,0.0,0.0,6.221052631578948
-120.56,35.07,14.0,1216.0,2866.0,1036.0,3.3603,280200.0,1.0,0.0,0.0,0.0,6.552123552123552
-120.52,35.06,11.0,234.0,655.0,243.0,4.3611,329700.0,1.0,0.0,0.0,0.0,5.419753086419753
-120.3,35.1,16.0,479.0,1068.0,365.0,4.5461,270800.0,1.0,0.0,0.0,0.0,7.723287671232876
-120.43,35.17,16.0,163.0,477.0,137.0,3.851,315000.0,1.0,0.0,0.0,0.0,6.912408759124087
-120.57,35.18,16.0,917.0,2284.0,809.0,4.0403,346100.0,1.0,0.0,0.0,0.0,6.438813349814586
-120.48,35.05,24.0,468.0,1549.0,463.0,2.8203,152600.0,1.0,0.0,0.0,0.0,4.997840172786177
-120.47,35.04,29.0,279.0,926.0,249.0,2.9375,144800.0,1.0,0.0,0.0,0.0,5.281124497991968
-120.5,35.03,10.0,1756.0,4660.0,1715.0,3.5682,277300.0,1.0,0.0,0.0,0.0,6.1008746355685135
-120.48,35.02,17.0,477.0,1672.0,492.0,2.9798,204800.0,1.0,0.0,0.0,0.0,5.530487804878049
-120.69,35.52,26.0,571.0,1291.0,522.0,2.925,181400.0,1.0,0.0,0.0,0.0,5.283524904214559
-120.68,35.51,17.0,298.0,941.0,293.0,4.3218,209100.0,1.0,0.0,0.0,0.0,5.805460750853243
-120.68,35.5,19.0,673.0,1834.0,646.0,3.7672,173800.0,1.0,0.0,0.0,0.0,5.215170278637771
-120.67,35.5,15.0,546.0,1422.0,545.0,3.2813,175000.0,1.0,0.0,0.0,0.0,5.04954128440367
-120.66,35.5,19.0,364.0,1040.0,363.0,3.3125,163900.0,1.0,0.0,0.0,0.0,5.126721763085399
-120.66,35.49,17.0,945.0,2307.0,885.0,2.8285,171300.0,1.0,0.0,0.0,0.0,4.996610169491525
-120.65,35.48,19.0,471.0,1341.0,441.0,3.225,166900.0,1.0,0.0,0.0,0.0,5.238095238095238
-120.64,35.46,6.0,1406.0,2877.0,1304.0,2.5437,146400.0,1.0,0.0,0.0,0.0,4.506134969325154
-120.69,35.49,16.0,450.0,1203.0,429.0,4.1375,222400.0,1.0,0.0,0.0,0.0,6.214452214452215
-120.68,35.48,15.0,525.0,1351.0,502.0,2.7798,205800.0,1.0,0.0,0.0,0.0,5.195219123505976
-120.67,35.48,18.0,443.0,1097.0,416.0,3.3438,176100.0,1.0,0.0,0.0,0.0,5.622596153846154
-120.66,35.47,18.0,449.0,1269.0,431.0,3.9063,184800.0,1.0,0.0,0.0,0.0,5.740139211136891
-120.66,35.46,17.0,609.0,1860.0,612.0,4.5179,225600.0,1.0,0.0,0.0,0.0,6.124183006535947
-120.7,35.55,10.0,761.0,1834.0,671.0,3.5,172100.0,1.0,0.0,0.0,0.0,5.929955290611028
-120.76,35.52,7.0,1666.0,4487.0,1653.0,3.6667,250600.0,1.0,0.0,0.0,0.0,5.8154869933454325
-120.71,35.5,12.0,453.0,1433.0,434.0,5.2508,292900.0,1.0,0.0,0.0,0.0,7.138248847926267
-120.56,35.48,12.0,731.0,1609.0,615.0,5.0947,267500.0,1.0,0.0,0.0,0.0,6.765853658536585
-119.93,35.2,29.0,342.0,671.0,264.0,3.0602,69800.0,0.0,1.0,0.0,0.0,6.246212121212121
-120.49,35.35,17.0,608.0,1457.0,545.0,3.1641,158600.0,1.0,0.0,0.0,0.0,5.58348623853211
-120.65,35.41,15.0,1111.0,3139.0,1029.0,4.1875,261600.0,1.0,0.0,0.0,0.0,6.535471331389699
-120.64,35.47,8.0,121.0,936.0,97.0,2.1154,117200.0,1.0,0.0,0.0,0.0,4.288659793814433
-122.4,37.68,36.0,815.0,1649.0,755.0,3.3816,253400.0,0.0,0.0,1.0,0.0,4.76158940397351
-122.4,37.68,41.0,486.0,1045.0,459.0,4.1146,272200.0,0.0,0.0,1.0,0.0,4.938997821350762
-122.32,37.69,48.0,122.0,340.0,143.0,5.966,315200.0,0.0,0.0,1.0,0.0,4.13986013986014
-122.41,37.7,23.0,400.0,1376.0,382.0,2.4113,214200.0,0.0,0.0,1.0,0.0,4.7565445026178015
-122.42,37.71,44.0,489.0,1781.0,478.0,3.6827,215300.0,0.0,0.0,1.0,0.0,4.351464435146443
-122.43,37.71,24.0,857.0,2249.0,788.0,4.6098,290400.0,0.0,0.0,1.0,0.0,5.4555837563451774
-122.43,37.7,19.0,354.0,959.0,348.0,4.7708,281700.0,0.0,0.0,1.0,0.0,4.9798850574712645
-122.44,37.7,6.0,664.0,1705.0,608.0,4.9318,258100.0,0.0,0.0,0.0,1.0,5.7944078947368425
-122.45,37.7,46.0,499.0,1814.0,489.0,4.0125,230100.0,0.0,0.0,0.0,1.0,4.484662576687117
-122.45,37.71,50.0,283.0,1159.0,286.0,4.5417,233700.0,0.0,0.0,0.0,1.0,5.038461538461538
-122.45,37.71,49.0,442.0,1948.0,423.0,4.7639,251500.0,0.0,0.0,0.0,1.0,5.304964539007092
-122.45,37.7,16.0,1336.0,4375.0,1231.0,5.1788,267000.0,0.0,0.0,0.0,1.0,5.245329000812347
-122.46,37.7,37.0,275.0,904.0,261.0,3.5035,238600.0,0.0,0.0,0.0,1.0,3.9386973180076628
-122.46,37.69,35.0,385.0,1577.0,414.0,4.0833,266700.0,0.0,0.0,0.0,1.0,4.7898550724637685
-122.46,37.7,37.0,738.0,2436.0,700.0,3.3214,243200.0,0.0,0.0,0.0,1.0,4.327142857142857
-122.47,37.7,45.0,693.0,2466.0,666.0,3.6588,238600.0,0.0,0.0,0.0,1.0,4.93993993993994
-122.46,37.71,44.0,102.0,339.0,98.0,2.483,214300.0,0.0,0.0,0.0,1.0,3.7142857142857144
-122.46,37.71,45.0,394.0,1436.0,389.0,3.65,239900.0,0.0,0.0,0.0,1.0,4.624678663239075
-122.46,37.7,42.0,216.0,713.0,203.0,3.84,235900.0,0.0,0.0,0.0,1.0,4.315270935960591
-122.47,37.7,44.0,423.0,1491.0,373.0,4.5341,236500.0,0.0,0.0,0.0,1.0,5.453083109919571
-122.47,37.71,37.0,251.0,822.0,239.0,3.5,224400.0,0.0,0.0,0.0,1.0,4.376569037656904
-122.46,37.71,39.0,482.0,1738.0,445.0,3.1958,232100.0,0.0,0.0,0.0,1.0,4.665168539325843
-122.48,37.7,33.0,1398.0,2923.0,1314.0,3.049,307000.0,0.0,0.0,0.0,1.0,3.171232876712329
-122.48,37.7,33.0,435.0,3477.0,1537.0,3.0546,297900.0,0.0,0.0,0.0,1.0,2.922576447625244
-122.48,37.71,39.0,632.0,1571.0,615.0,5.1149,314200.0,0.0,0.0,0.0,1.0,5.878048780487805
-122.48,37.71,29.0,150.0,455.0,152.0,6.1278,417600.0,0.0,0.0,0.0,1.0,6.894736842105263
-122.54,37.7,36.0,732.0,1793.0,708.0,4.2472,292500.0,0.0,0.0,0.0,1.0,5.632768361581921
-122.49,37.67,35.0,903.0,2892.0,842.0,4.6771,266400.0,0.0,0.0,0.0,1.0,6.264845605700713
-122.49,37.68,35.0,461.0,1583.0,471.0,5.0659,238000.0,0.0,0.0,0.0,1.0,5.10615711252654
-122.49,37.67,29.0,675.0,2494.0,696.0,5.2848,260300.0,0.0,0.0,0.0,1.0,5.452586206896552
-122.49,37.7,36.0,340.0,828.0,313.0,5.2811,287700.0,0.0,0.0,0.0,1.0,6.217252396166134
-122.49,37.69,36.0,258.0,782.0,265.0,4.5,275600.0,0.0,0.0,0.0,1.0,5.071698113207547
-122.48,37.69,33.0,512.0,1259.0,481.0,3.4492,264300.0,0.0,0.0,0.0,1.0,4.879417879417879
-122.49,37.69,35.0,456.0,1465.0,430.0,4.9375,277000.0,0.0,0.0,0.0,1.0,6.148837209302326
-122.49,37.69,35.0,443.0,1273.0,433.0,4.7391,272800.0,0.0,0.0,0.0,1.0,5.94919168591224
-122.47,37.7,47.0,126.0,370.0,136.0,3.775,281300.0,0.0,0.0,0.0,1.0,5.419117647058823
-122.47,37.69,27.0,720.0,2104.0,657.0,3.449,239100.0,0.0,0.0,0.0,1.0,3.7245053272450535
-122.47,37.69,30.0,213.0,606.0,199.0,4.875,258800.0,0.0,0.0,0.0,1.0,4.206030150753769
-122.48,37.69,42.0,512.0,1594.0,546.0,4.4821,252400.0,0.0,0.0,0.0,1.0,5.481684981684982
-122.48,37.69,43.0,455.0,1384.0,456.0,4.2421,257500.0,0.0,0.0,0.0,1.0,5.8355263157894735
-122.46,37.69,26.0,1125.0,3320.0,1100.0,3.4375,277700.0,0.0,0.0,0.0,1.0,3.910909090909091
-122.46,37.68,23.0,769.0,1983.0,681.0,2.9413,229400.0,0.0,0.0,0.0,1.0,4.129221732745962
-122.47,37.69,35.0,421.0,1452.0,425.0,3.5909,256100.0,0.0,0.0,0.0,1.0,4.047058823529412
-122.47,37.69,34.0,357.0,1130.0,367.0,4.6447,304500.0,0.0,0.0,0.0,1.0,5.32425068119891
-122.47,37.68,31.0,777.0,2544.0,738.0,4.5337,306700.0,0.0,0.0,0.0,1.0,5.524390243902439
-122.48,37.68,31.0,653.0,2296.0,645.0,5.5647,268700.0,0.0,0.0,0.0,1.0,5.435658914728682
-122.48,37.67,15.0,728.0,2340.0,720.0,3.3906,303700.0,0.0,0.0,0.0,1.0,4.023611111111111
-122.48,37.67,31.0,433.0,1746.0,464.0,5.1054,294500.0,0.0,0.0,0.0,1.0,5.622844827586207
-122.49,37.68,34.0,676.0,2510.0,632.0,5.3311,270800.0,0.0,0.0,0.0,1.0,5.882911392405063
-122.48,37.67,14.0,1059.0,2258.0,945.0,2.964,319700.0,0.0,0.0,0.0,1.0,3.5925925925925926
-122.45,37.69,17.0,501.0,884.0,504.0,3.0625,87500.0,0.0,0.0,0.0,1.0,4.680555555555555
-122.45,37.67,35.0,98.0,274.0,97.0,4.4286,238600.0,0.0,0.0,0.0,1.0,5.061855670103093
-122.47,37.67,20.0,992.0,3752.0,1002.0,5.5845,304300.0,0.0,0.0,0.0,1.0,5.677644710578842
-122.47,37.66,18.0,806.0,3226.0,790.0,5.7535,297900.0,0.0,0.0,0.0,1.0,5.281012658227848
-122.46,37.67,16.0,1101.0,2049.0,1021.0,4.1303,146500.0,0.0,0.0,0.0,1.0,3.3026444662095984
-122.46,37.66,15.0,1284.0,3861.0,1198.0,5.4221,284700.0,0.0,0.0,0.0,1.0,5.076794657762938
-122.46,37.65,21.0,502.0,2027.0,491.0,5.2573,322900.0,0.0,0.0,0.0,1.0,5.60285132382892
-122.45,37.67,36.0,326.0,963.0,322.0,4.7813,246400.0,0.0,0.0,0.0,1.0,5.167701863354037
-122.45,37.66,35.0,509.0,1545.0,493.0,5.3446,263300.0,0.0,0.0,0.0,1.0,5.553752535496957
-122.46,37.66,36.0,451.0,1390.0,436.0,5.3398,260900.0,0.0,0.0,0.0,1.0,5.814220183486238
-122.45,37.66,36.0,926.0,2761.0,916.0,4.7755,280700.0,0.0,0.0,0.0,1.0,5.956331877729258
-122.44,37.65,38.0,1008.0,2695.0,997.0,3.9722,276200.0,0.0,0.0,0.0,1.0,5.292878635907723
-122.43,37.66,29.0,786.0,2259.0,770.0,4.3039,278400.0,0.0,0.0,0.0,1.0,4.5987012987012985
-122.44,37.66,21.0,1510.0,3288.0,1405.0,3.1927,252600.0,0.0,0.0,0.0,1.0,3.6355871886121
-122.44,37.66,36.0,276.0,799.0,275.0,4.7639,265600.0,0.0,0.0,0.0,1.0,5.261818181818182
-122.44,37.67,35.0,365.0,1025.0,384.0,4.425,268400.0,0.0,0.0,0.0,1.0,4.723958333333333
-122.42,37.67,42.0,429.0,1255.0,397.0,5.1205,226300.0,0.0,0.0,0.0,1.0,5.727959697732998
-122.41,37.66,37.0,446.0,1255.0,428.0,3.8438,250700.0,0.0,0.0,0.0,1.0,5.035046728971962
-122.42,37.66,41.0,414.0,1063.0,409.0,4.7361,302600.0,0.0,0.0,0.0,1.0,5.352078239608802
-122.42,37.66,28.0,672.0,1746.0,602.0,4.9236,273500.0,0.0,0.0,0.0,1.0,5.847176079734219
-122.42,37.66,36.0,121.0,335.0,140.0,4.125,327600.0,0.0,0.0,0.0,1.0,5.178571428571429
-122.41,37.66,32.0,356.0,1096.0,353.0,4.475,246700.0,0.0,0.0,0.0,1.0,3.923512747875354
-122.41,37.66,34.0,318.0,906.0,294.0,3.0052,242500.0,0.0,0.0,0.0,1.0,3.6564625850340136
-122.41,37.66,40.0,308.0,1177.0,301.0,3.6667,218800.0,0.0,0.0,0.0,1.0,4.299003322259137
-122.41,37.66,37.0,188.0,658.0,225.0,4.6103,237500.0,0.0,0.0,0.0,1.0,3.0844444444444443
-122.41,37.66,44.0,195.0,682.0,212.0,3.2833,233300.0,0.0,0.0,0.0,1.0,2.0330188679245285
-122.41,37.65,32.0,868.0,2583.0,817.0,3.5039,232400.0,0.0,0.0,0.0,1.0,4.205630354957161
-122.42,37.66,26.0,932.0,2246.0,855.0,2.6631,244000.0,0.0,0.0,0.0,1.0,3.8046783625730995
-122.43,37.66,43.0,387.0,1102.0,377.0,4.5493,281500.0,0.0,0.0,0.0,1.0,4.6923076923076925
-122.42,37.65,39.0,894.0,2941.0,887.0,3.8565,239800.0,0.0,0.0,0.0,1.0,4.962795941375423
-122.43,37.64,34.0,1812.0,4101.0,1717.0,4.1033,301000.0,0.0,0.0,0.0,1.0,4.892253931275481
-122.43,37.64,42.0,757.0,1861.0,771.0,4.207,272700.0,0.0,0.0,0.0,1.0,5.30609597924773
-122.45,37.64,19.0,1025.0,3444.0,984.0,6.2498,353300.0,0.0,0.0,0.0,1.0,6.428861788617886
-122.46,37.64,26.0,375.0,1617.0,396.0,5.3922,353700.0,0.0,0.0,0.0,1.0,7.085858585858586
-122.46,37.65,16.0,1633.0,5130.0,1574.0,4.8096,262000.0,0.0,0.0,0.0,1.0,5.512071156289708
-122.46,37.64,17.0,669.0,2150.0,666.0,4.5938,251200.0,0.0,0.0,0.0,1.0,5.28978978978979
-122.47,37.65,27.0,1655.0,5023.0,1605.0,4.6452,236200.0,0.0,0.0,0.0,1.0,5.048598130841121
-122.53,37.66,25.0,1493.0,4674.0,1451.0,5.4694,272400.0,0.0,0.0,0.0,1.0,5.360441075120606
-122.53,37.65,20.0,1124.0,2325.0,1040.0,4.0556,275000.0,0.0,0.0,0.0,1.0,4.405769230769231
-122.48,37.65,39.0,666.0,1817.0,668.0,4.2593,227400.0,0.0,0.0,0.0,1.0,5.0119760479041915
-122.49,37.63,31.0,621.0,1472.0,618.0,5.155,263900.0,0.0,0.0,0.0,1.0,5.03074433656958
-122.49,37.63,34.0,145.0,398.0,162.0,3.525,254100.0,0.0,0.0,0.0,1.0,4.296296296296297
-122.49,37.63,31.0,328.0,785.0,297.0,3.2446,234600.0,0.0,0.0,0.0,1.0,4.228956228956229
-122.53,37.63,27.0,658.0,1386.0,608.0,2.9087,228200.0,0.0,0.0,0.0,1.0,4.2582236842105265
-122.48,37.64,7.0,21.0,50.0,27.0,12.5,281000.0,0.0,0.0,0.0,1.0,4.444444444444445
-122.47,37.61,34.0,837.0,2208.0,834.0,5.4364,279300.0,0.0,0.0,0.0,1.0,5.456834532374101
-122.54,37.62,35.0,277.0,747.0,254.0,4.4286,262100.0,0.0,0.0,0.0,1.0,5.830708661417323
-122.49,37.59,35.0,475.0,1498.0,484.0,5.1282,262500.0,0.0,0.0,0.0,1.0,5.543388429752066
-122.5,37.59,36.0,253.0,736.0,241.0,4.3542,237500.0,0.0,0.0,0.0,1.0,6.3112033195020745
