Gender,Card_Category,Missing_Income,Income_Category,Missing_Education,Education_Level,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Customer_Age,Avg_Utilization_Ratio,Avg_Open_To_Buy,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Attrition
0,1,0,2,0,2,1,0,0,0,49,0.663,837.0,4208,4,1,3,3,1648,0.595,0.919,0
0,1,0,2,0,2,0,0,1,0,39,0.742,877.0,5421,4,2,3,3,2517,0.689,0.829,0
0,1,0,2,0,1,0,1,0,0,50,0.519,1620.0,5657,3,1,3,3,1747,0.769,0.517,0
0,1,0,2,0,1,0,1,0,0,50,0.255,3094.0,4325,0,2,3,1,1060,0.544,0.72,0
0,1,0,1,1,2,0,1,0,0,47,0.756,526.0,4538,3,2,2,2,1628,0.665,0.762,0
0,1,0,1,0,2,1,0,0,0,54,0.712,722.0,4504,4,1,2,1,1784,0.729,1.051,0
0,1,0,1,0,4,1,0,0,0,46,0.629,659.0,3474,3,1,1,3,1115,0.686,0.667,0
0,1,1,1,1,2,0,0,1,0,43,0.516,1590.0,5236,2,1,3,3,1697,0.711,1.026,0
0,1,1,1,0,1,0,1,0,0,42,0.513,886.0,4786,3,1,1,2,935,0.781,0.776,0
1,1,0,3,0,1,0,0,0,1,49,0.073,31999.0,3990,4,2,3,3,2517,0.71,1.031,0
0,1,0,2,0,3,0,0,1,0,45,0.528,1848.0,4700,4,1,1,3,2070,0.76,0.643,0
0,1,1,1,0,2,0,1,0,0,49,0.383,3364.0,4349,1,1,1,3,2091,0.748,0.812,0
0,1,0,1,0,1,0,0,1,0,41,0.0,2372.0,2499,1,4,3,2,0,0.597,0.464,1
0,1,0,1,0,2,0,0,1,0,45,0.0,1492.0,2469,2,1,3,4,0,0.502,0.267,1
0,1,0,1,0,2,0,0,1,0,44,0.462,834.0,4534,1,2,2,3,716,0.749,0.977,0
0,1,0,1,0,2,0,0,1,0,58,0.767,621.0,4863,3,1,3,1,2048,0.725,1.135,0
1,1,0,4,0,4,0,0,1,0,42,0.254,2470.0,4559,4,2,3,1,841,0.7,0.905,0
0,1,0,1,0,1,0,0,1,0,51,0.675,997.0,5524,4,2,4,3,2071,0.854,0.972,0
0,1,1,1,0,2,0,0,1,0,55,0.0,2721.0,5443,1,1,4,3,0,0.508,0.973,0
0,1,0,2,0,3,0,0,1,0,37,0.825,533.0,4698,2,1,3,2,2517,1.177,0.923,0
0,1,1,1,0,2,0,1,0,0,60,0.496,1692.0,5200,2,1,2,2,1664,0.862,0.929,0
0,1,0,2,0,2,0,1,0,0,42,0.47,1402.0,4911,4,1,2,3,1245,0.712,0.864,0
0,1,0,1,1,2,0,1,0,0,50,0.458,1305.0,4543,4,2,4,3,1102,0.736,0.775,0
0,1,1,1,0,1,0,1,0,0,52,0.802,443.0,2888,2,1,3,4,1790,0.798,0.562,1
1,1,0,3,0,5,0,0,0,1,42,0.0,32106.0,4452,3,1,1,3,0,0.678,0.729,0
0,1,0,1,1,2,0,1,0,0,48,0.604,827.0,5069,4,1,1,0,1262,0.886,1.111,0
0,1,0,1,0,1,1,0,0,0,48,0.684,690.0,4906,3,1,1,1,1495,0.924,0.804,0
0,1,0,1,0,2,0,0,0,1,44,0.186,3302.0,4301,2,2,3,3,755,0.873,1.417,0
0,1,0,2,0,4,0,1,0,0,44,0.791,666.0,4017,4,1,1,2,2517,0.726,0.853,0
0,1,0,1,0,3,0,0,0,1,45,0.587,1116.0,4071,5,1,2,3,1583,0.648,0.829,0
1,1,0,3,0,2,0,0,1,0,57,0.103,15334.0,4231,3,2,3,3,1762,0.409,0.55,0
0,1,0,1,0,2,0,1,0,0,50,0.0,2897.0,4891,2,1,1,1,0,0.7,0.776,0
0,1,0,1,0,2,0,0,0,1,46,0.0,6568.0,1507,2,5,2,2,0,0.101,0.222,1
0,1,1,1,0,2,0,1,0,0,40,0.599,650.0,4216,4,1,3,3,972,0.866,1.367,0
0,1,0,1,0,4,0,0,1,0,51,0.499,720.3,4447,2,1,3,2,718,0.571,0.821,0
0,1,0,2,0,1,0,0,1,0,34,0.0,1677.0,4035,2,2,3,1,0,0.7,0.891,0
0,1,1,1,0,2,0,1,0,0,48,0.094,7139.0,4588,2,1,1,3,745,0.714,0.762,0
0,1,0,1,0,2,0,1,0,0,57,0.0,1860.0,5109,2,1,3,3,0,0.778,0.722,0
0,1,1,1,0,2,0,1,0,0,48,0.3,5648.0,5372,3,1,2,2,2426,0.72,0.788,0
0,1,0,1,0,2,0,1,0,0,47,0.741,551.0,4592,4,2,3,3,1573,0.728,0.804,0
0,1,0,1,0,2,0,0,1,0,48,0.502,1698.0,3843,4,1,1,3,1715,0.812,0.634,0
0,1,0,1,0,2,0,1,0,0,41,0.646,770.0,5089,5,2,3,3,1408,0.635,0.455,0
0,1,1,1,0,3,0,0,1,0,47,0.776,547.0,5347,3,1,4,3,1899,0.714,0.74,0
0,1,0,1,1,2,0,0,1,0,37,0.372,2491.0,4490,2,1,1,1,1476,0.626,0.833,0
0,1,1,1,0,2,0,1,0,0,45,0.489,2119.0,4323,4,2,2,2,2027,0.74,0.684,0
0,2,1,1,0,3,0,0,0,1,26,0.07,32113.0,4174,0,1,2,3,2403,0.623,0.735,0
0,1,0,1,1,2,0,0,0,1,58,0.671,614.0,5269,0,1,2,2,1255,0.847,0.633,0
0,1,1,1,0,4,0,0,1,0,46,0.615,834.0,4043,2,2,3,1,1334,0.622,0.738,0
0,1,0,1,0,4,0,1,0,0,49,0.609,820.0,4926,2,1,2,1,1276,0.6,0.745,0
1,1,0,4,0,2,0,0,1,0,41,0.136,6300.0,4828,2,2,1,1,993,0.507,0.64,0
0,1,1,1,0,4,0,1,0,0,46,0.0,1438.3,4659,4,2,2,2,0,0.802,1.114,0
1,1,0,2,0,2,0,0,1,0,42,0.477,752.3,3499,2,1,1,3,686,0.68,0.86,0
0,1,0,1,0,1,0,0,1,0,57,0.67,758.0,5154,3,1,2,2,1540,0.708,0.976,0
0,1,1,1,1,2,0,0,1,0,48,0.218,2993.0,4313,4,1,2,1,836,0.731,0.545,0
0,1,0,1,0,6,0,1,0,0,58,0.606,597.0,5067,3,1,3,3,920,0.825,0.865,0
0,2,0,1,0,4,0,0,0,1,46,0.112,11920.0,4266,2,2,3,1,1507,0.84,0.75,0
1,1,0,3,1,2,0,1,0,0,53,0.0,16747.0,4350,3,2,2,3,0,0.801,0.767,0
0,1,1,1,0,2,0,1,0,0,58,0.223,7710.0,4937,1,2,3,1,2216,0.524,0.553,0
0,1,0,1,0,1,0,0,0,1,54,0.301,1880.0,4413,2,1,1,1,811,0.767,0.633,0
0,1,0,2,0,1,0,1,0,0,42,0.0,1456.0,2843,3,5,3,2,0,0.694,0.5,1
0,1,0,1,0,2,0,0,1,0,43,0.63,742.0,4906,4,2,3,2,1263,0.657,0.818,0
0,1,0,1,0,1,0,1,0,0,35,0.248,3601.0,4544,3,2,3,0,1189,0.698,0.929,0
0,1,0,1,1,2,0,1,0,0,46,0.525,1484.0,4117,2,2,3,1,1639,0.788,1.111,0
0,1,0,1,0,4,0,0,0,1,42,0.46,2954.0,5103,3,1,2,3,2517,0.493,0.679,0
1,1,0,5,0,2,0,1,0,0,53,0.0,13670.0,4812,3,1,2,2,0,0.819,0.653,0
1,1,0,4,0,2,0,0,1,0,52,0.0,3460.0,2355,2,2,3,3,0,0.466,0.621,1
1,1,0,2,0,3,0,1,0,0,48,0.786,685.0,4675,2,1,3,3,2517,0.597,0.692,0
0,1,0,1,0,3,0,1,0,0,31,0.0,1438.3,2614,1,6,2,2,0,0.706,0.531,1
1,1,0,4,0,5,0,0,1,0,50,0.597,925.0,5483,2,1,3,2,1371,0.604,0.791,0
0,1,0,1,1,2,0,0,1,0,54,0.0,1476.0,4462,5,2,3,2,0,0.699,0.786,0
0,1,1,1,0,6,0,0,1,0,35,0.063,11517.0,4601,3,1,1,3,770,0.612,0.757,0
0,1,0,1,1,2,0,0,1,0,41,0.634,904.0,5011,4,2,3,2,1566,0.811,0.743,0
1,1,0,5,0,2,0,0,0,1,46,0.037,23539.0,3457,2,1,3,2,892,0.417,0.571,0
1,1,0,1,1,2,0,1,0,0,41,0.512,952.0,4630,4,1,1,2,998,0.619,0.714,0
0,1,0,1,0,2,0,1,0,0,49,0.0,6615.0,4575,4,1,3,1,0,0.619,0.786,0
0,1,1,1,1,2,0,0,1,0,47,0.149,4896.0,5298,4,1,3,2,860,0.708,0.714,0
0,1,1,1,0,4,0,0,1,0,55,0.0,1438.3,2278,2,1,0,6,0,0.608,0.727,1
0,1,0,1,1,2,0,0,1,0,32,0.496,725.3,5099,0,1,3,2,713,0.806,0.951,0
0,1,0,1,0,2,0,1,0,0,50,0.0,1912.0,4851,2,2,3,2,0,0.728,0.642,0
0,1,1,1,0,1,0,0,1,0,45,0.359,2918.0,2240,4,6,2,2,1631,0.779,0.478,1
0,1,0,1,0,2,0,0,0,1,45,0.659,674.0,5458,4,1,2,1,1305,0.702,0.75,0
0,1,0,2,1,2,0,1,0,0,40,0.623,1056.0,5089,5,1,1,2,1747,0.954,1.029,0
0,1,0,1,0,1,0,1,0,0,45,0.883,298.0,4747,3,2,2,1,2250,0.581,0.791,0
0,1,0,1,0,1,0,1,0,0,45,0.568,629.0,5401,2,1,2,2,828,0.852,0.661,0
0,1,0,1,1,2,0,1,0,0,32,0.0,1438.3,2464,0,5,3,3,0,0.569,0.321,1
0,1,0,2,0,2,0,0,1,0,59,0.712,571.0,5350,1,2,2,0,1409,0.743,0.714,0
0,1,0,1,0,2,0,1,0,0,48,0.569,954.0,4763,2,2,3,1,1262,0.497,0.66,0
0,1,0,2,0,2,1,0,0,0,57,0.591,1745.0,3943,3,1,3,2,2517,0.682,0.744,0
0,1,0,1,0,3,0,1,0,0,42,0.677,831.0,4649,2,1,2,3,1742,0.693,0.76,0
0,1,0,2,0,1,0,1,0,0,55,0.37,3424.0,4569,2,2,2,3,2007,0.661,0.608,0
0,1,0,1,0,3,0,1,0,0,43,0.294,2183.0,4797,5,1,3,2,909,0.832,0.851,0
0,1,0,1,0,2,0,1,0,0,37,0.0,2984.0,4878,2,1,3,3,0,0.77,0.87,0
0,1,1,1,0,3,0,1,0,0,48,0.465,1169.0,4629,2,1,3,3,1017,0.617,0.791,0
1,1,0,1,0,2,0,0,1,0,34,0.618,1020.0,4314,1,1,6,3,1649,0.63,0.609,0
0,1,0,1,0,2,0,1,0,0,50,0.646,633.0,5110,3,1,3,1,1156,0.748,0.63,0
0,1,0,1,0,6,0,0,1,0,36,0.886,324.0,4811,1,1,2,3,2511,0.731,0.925,0
0,1,0,1,0,2,0,0,1,0,44,0.564,679.0,4805,5,2,2,2,879,0.874,0.792,0
1,1,0,3,0,2,0,0,1,0,47,0.0,7299.0,4678,4,1,1,3,0,0.806,0.729,0
0,1,0,1,0,1,0,0,1,0,56,0.0,3556.0,2220,1,1,5,2,0,0.596,0.731,1
0,1,0,1,0,2,0,1,0,0,45,0.58,604.3,4976,3,1,2,2,834,0.635,0.842,0
0,1,1,1,1,2,0,0,1,0,35,0.0,1507.0,4679,2,2,1,2,0,0.81,0.771,0
0,1,1,1,0,2,0,1,0,0,51,0.0,7551.0,2977,2,2,3,2,0,0.894,0.394,1
0,1,0,1,0,3,0,0,1,0,38,0.353,1596.0,4426,2,2,3,1,872,0.991,1.111,0
0,1,0,1,1,2,0,1,0,0,42,0.578,1062.0,4025,3,2,3,3,1453,0.649,0.805,0
0,1,1,1,0,2,0,0,0,1,59,0.0,9076.0,3048,0,2,3,2,0,0.899,0.656,1
1,1,0,4,0,4,0,0,1,0,45,0.103,9600.0,5052,3,1,1,2,1099,0.661,0.694,0
1,1,0,3,0,1,0,1,0,0,34,0.0,1439.0,2932,2,6,2,0,0,0.89,0.913,1
0,1,1,1,0,6,0,1,0,0,44,0.14,6204.0,5169,3,2,1,1,1008,0.727,0.745,0
0,1,0,2,0,1,0,0,1,0,54,0.381,1912.0,5237,4,2,4,1,1177,1.01,0.829,0
1,1,0,3,1,2,0,0,0,1,46,0.0,11250.0,4514,3,1,2,2,0,0.482,0.591,0
0,1,0,1,0,4,0,1,0,0,53,0.579,701.0,4881,1,1,3,3,964,1.049,0.923,0
1,1,0,5,0,4,0,0,1,0,54,0.673,802.0,4468,1,1,3,1,1654,0.565,0.75,0
1,1,0,4,0,2,0,1,0,0,47,0.0,11773.0,5098,1,2,2,3,0,0.754,1.071,0
0,1,0,2,0,2,0,0,1,0,43,0.0,1438.3,4494,4,2,1,1,0,0.728,0.708,0
0,1,0,2,0,4,0,0,1,0,41,0.63,1150.0,4699,3,2,1,2,1954,0.473,0.925,0
0,1,1,1,0,4,0,0,0,1,48,0.0,2337.0,5203,3,2,6,1,0,0.586,0.765,0
0,1,0,1,0,3,0,1,0,0,50,0.575,1724.0,5173,3,2,2,2,2336,0.943,0.706,0
0,1,0,1,0,3,0,0,1,0,42,0.644,1219.0,4751,4,2,2,2,2209,0.671,0.642,0
1,1,0,2,1,2,0,1,0,0,44,0.194,10450.0,4520,3,1,1,1,2517,0.787,0.762,0
1,1,0,1,1,2,0,0,1,0,45,0.276,1684.0,5413,3,2,1,0,642,0.814,0.765,0
0,1,1,1,0,2,0,1,0,0,39,0.195,3521.0,2862,3,2,2,3,855,0.839,0.733,1
1,1,0,4,0,3,0,1,0,0,46,0.0,12745.0,4380,3,2,2,1,0,0.538,0.739,0
1,1,0,4,0,6,0,0,1,0,39,0.498,899.0,4498,2,2,2,1,891,0.45,0.574,0
0,1,0,1,0,3,0,0,0,1,40,0.0,2969.0,4109,3,2,3,2,0,0.74,1.0,0
1,1,0,2,0,6,0,0,1,0,43,0.32,3382.0,4436,3,2,6,3,1588,0.669,0.804,0
0,1,0,2,0,2,0,0,1,0,49,0.264,3974.0,4643,3,1,3,3,1426,0.595,0.702,0
0,1,1,1,0,3,0,0,0,1,46,0.0,2069.0,2754,1,5,2,6,0,0.656,0.667,1
0,1,1,1,1,2,0,1,0,0,52,0.0,3192.0,4191,2,2,2,1,0,0.646,0.739,0
0,1,0,1,1,2,0,0,1,0,48,0.509,1033.0,4833,3,2,2,1,1072,0.514,1.077,0
1,1,0,3,0,4,0,0,1,0,44,0.459,1015.0,5056,4,2,2,3,861,0.839,0.547,0
0,1,0,1,1,2,0,0,0,1,57,0.0,1462.0,2299,3,5,3,2,0,0.602,0.312,1
0,1,0,2,1,2,0,0,1,0,40,0.569,1014.0,5115,2,1,3,3,1337,0.613,0.787,0
0,1,0,1,0,3,0,0,1,0,54,0.0,1719.0,4869,3,2,2,2,0,0.579,0.512,0
0,1,0,2,0,3,0,0,1,0,47,0.0,1438.3,5216,4,1,1,0,0,0.61,0.66,0
0,1,0,1,1,2,0,1,0,0,26,0.945,138.0,4746,0,2,2,2,2378,1.033,0.875,0
0,1,0,2,0,2,0,0,1,0,33,0.0,4883.0,4613,1,2,2,3,0,0.724,1.0,0
1,1,0,3,0,1,0,0,1,0,38,0.528,1612.0,3831,3,2,1,3,1801,0.88,0.667,0
0,1,0,2,1,2,0,0,1,0,59,0.0,1852.0,2851,0,2,4,3,0,0.902,0.75,1
0,1,1,1,0,2,0,1,0,0,35,0.603,1325.0,4725,2,2,3,3,2014,0.688,0.694,0
0,1,0,1,0,4,0,0,1,0,45,0.665,1268.0,2401,4,6,3,2,2517,0.574,0.742,1
1,1,0,2,0,3,0,0,1,0,61,0.664,748.0,4431,0,1,2,3,1480,0.533,0.651,0
0,1,0,1,1,2,0,0,0,1,55,0.219,2831.0,2954,1,2,3,2,795,0.896,0.556,1
0,1,0,2,0,2,0,1,0,0,58,0.593,892.0,4962,0,2,2,1,1302,0.814,0.841,0
0,1,0,1,0,2,0,1,0,0,41,0.726,729.0,4500,5,2,3,1,1936,0.757,0.972,0
1,1,0,2,0,3,0,1,0,0,42,0.0,2444.0,4220,4,1,4,1,0,0.788,1.174,0
0,1,0,1,0,3,0,1,0,0,45,0.671,1097.0,5321,4,1,1,1,2238,0.644,0.95,0
0,1,0,1,0,5,0,1,0,0,45,0.78,599.0,5578,3,2,3,2,2127,0.814,0.854,0
0,1,0,1,0,1,0,1,0,0,51,0.914,144.0,2878,1,4,3,3,1521,0.874,0.452,1
0,1,0,1,0,1,0,1,0,0,40,0.608,1073.0,4981,2,1,3,3,1661,0.726,0.698,0
0,1,0,1,0,4,0,0,1,0,57,0.577,731.0,5112,2,1,3,1,996,0.767,0.673,0
0,1,1,1,0,5,0,1,0,0,50,0.032,18734.0,4351,1,2,2,1,615,0.708,0.717,0
1,1,0,4,1,2,0,0,1,0,53,0.087,12241.0,4031,0,1,2,0,1168,0.625,0.745,0
0,1,0,1,0,2,0,0,1,0,45,0.0,1438.3,4928,3,2,2,3,0,0.81,0.909,0
0,1,0,2,0,4,0,0,1,0,42,0.248,4757.0,3029,3,2,3,3,1573,0.899,0.733,0
0,1,0,1,0,2,0,1,0,0,49,0.977,58.0,1874,4,2,4,3,2517,0.31,0.739,1
0,1,0,2,1,2,0,1,0,0,55,0.5,1695.0,4291,1,2,1,2,1696,0.537,0.711,0
0,1,0,1,0,2,0,1,0,0,48,0.0,5298.0,4834,3,2,3,1,0,0.686,0.667,0
0,1,0,1,0,5,0,1,0,0,44,0.615,979.0,5039,2,1,3,3,1561,0.894,0.745,0
1,1,0,4,0,2,0,0,1,0,63,0.175,11817.0,2083,1,6,4,3,2507,0.433,0.647,1
0,1,0,1,1,2,0,1,0,0,48,0.566,1248.0,4752,5,1,1,3,1628,0.631,0.739,0
0,1,0,1,0,2,0,1,0,0,41,0.645,534.0,2801,5,2,3,3,970,0.864,1.217,1
0,1,0,1,0,3,0,0,1,0,45,0.0,1839.0,4930,2,2,2,2,0,0.782,0.784,0
0,1,0,1,0,6,0,1,0,0,54,0.0,1685.0,4155,2,1,4,2,0,0.457,0.667,0
0,1,0,1,0,2,0,0,0,1,48,0.211,3828.0,4187,3,1,1,3,1022,0.603,0.686,0
0,1,0,1,0,3,0,1,0,0,40,0.886,323.0,4405,3,1,1,1,2517,0.591,0.864,0
0,1,0,2,0,2,0,0,1,0,47,0.647,1050.0,5217,4,1,2,1,1927,0.731,0.725,0
0,3,1,1,1,2,0,0,1,0,45,0.0,34516.0,2198,4,1,2,3,0,0.331,0.355,1
0,1,0,1,0,3,0,0,1,0,39,0.0,1961.0,4846,1,1,5,1,0,0.631,0.84,0
0,1,0,1,0,1,0,1,0,0,53,0.556,958.0,5092,2,2,3,2,1198,0.507,0.759,0
0,1,0,2,0,3,0,1,0,0,53,0.871,358.0,5313,0,1,3,3,2414,0.805,1.194,0
0,1,0,1,0,3,0,1,0,0,29,0.642,1013.0,4761,1,2,1,3,1819,0.674,0.744,0
0,1,0,1,0,1,0,0,1,0,44,0.886,177.0,5064,4,2,5,3,1375,0.995,0.905,0
1,1,0,2,0,1,0,0,1,0,46,0.0,6362.0,1968,2,5,2,2,0,0.596,0.759,1
1,2,0,1,0,2,1,0,0,0,40,0.145,9751.0,4677,3,1,3,2,1658,0.989,0.706,0
0,1,0,1,0,3,0,0,1,0,40,0.0,1965.0,4268,2,2,6,2,0,0.608,0.857,0
0,1,0,2,0,3,0,1,0,0,42,0.0,1622.0,4633,2,1,2,2,0,0.709,0.634,0
0,1,0,1,0,3,0,1,0,0,38,0.76,417.0,5045,4,1,3,1,1319,0.667,0.755,0
0,1,1,1,0,4,0,0,1,0,54,0.0,8827.0,2643,2,1,3,3,0,0.782,0.515,1
1,1,0,3,0,1,0,1,0,0,49,0.044,23180.0,4269,4,2,3,3,1076,0.568,0.643,0
0,1,0,2,0,3,0,0,1,0,52,0.755,470.0,2264,3,2,3,3,1445,0.374,0.56,1
0,1,0,1,0,4,0,0,1,0,38,0.0,1438.3,4564,4,2,3,3,0,0.721,0.717,0
0,1,1,1,0,2,0,1,0,0,44,0.513,976.0,5337,2,2,1,3,1030,0.881,0.735,0
0,1,0,1,0,3,1,0,0,0,44,0.221,4359.0,5220,1,1,2,3,1235,0.549,0.829,0
0,1,1,1,0,1,0,1,0,0,52,0.718,988.0,5034,3,2,1,2,2517,0.612,0.681,0
0,1,0,1,0,1,0,0,0,1,56,0.357,1072.0,2424,3,4,3,2,595,0.63,0.481,1
0,1,0,1,0,1,0,0,1,0,47,0.0,1636.0,2235,5,2,3,2,0,0.694,0.591,1
0,1,0,1,1,2,0,1,0,0,52,0.278,2370.0,4431,3,1,2,3,911,0.665,1.094,0
0,1,0,1,0,1,0,0,1,0,50,0.0,1477.0,4680,3,1,3,2,0,0.685,0.778,0
0,1,0,1,0,2,0,1,0,0,44,0.0,1905.0,3120,4,6,3,3,0,0.845,0.586,1
1,1,0,4,0,2,0,0,1,0,39,0.0,6146.0,3645,2,1,2,1,0,0.577,0.551,0
1,1,0,2,0,4,0,1,0,0,53,0.6,1068.0,4766,2,2,3,0,1604,0.62,1.083,0
1,1,0,4,0,1,0,1,0,0,42,0.0,13426.0,4674,4,2,2,2,0,0.717,0.886,0
1,1,0,2,0,2,1,0,0,0,48,0.016,8959.0,2563,3,2,3,3,145,0.765,0.417,1
1,1,0,3,0,5,0,1,0,0,47,0.038,29134.0,4146,2,1,3,1,1166,0.715,0.882,0
1,1,0,3,0,2,0,1,0,0,51,0.247,5338.0,4691,3,1,2,1,1750,0.618,0.727,0
0,1,0,2,0,2,0,1,0,0,56,0.353,1211.0,4970,3,2,3,2,661,0.756,0.929,0
0,1,0,2,0,4,0,1,0,0,33,0.876,357.0,4794,4,1,2,3,2517,0.73,0.6,0
1,1,0,2,0,2,0,0,1,0,36,0.245,5103.0,4972,2,2,2,1,1660,0.573,0.9,0
1,1,0,5,1,2,1,0,0,0,57,0.046,23263.0,2836,2,1,2,4,1116,0.62,0.281,1
0,1,0,1,0,2,0,0,1,0,39,0.476,1502.0,4445,1,1,2,1,1365,0.502,0.745,0
1,1,0,4,0,3,0,0,0,1,59,0.0,13172.0,2598,0,2,6,2,0,0.876,0.621,1
0,1,0,1,0,1,0,0,1,0,41,0.956,97.0,2408,2,4,3,3,2104,0.648,0.583,1
0,1,0,1,0,4,0,1,0,0,29,0.772,744.0,2461,0,2,1,2,2517,0.636,0.742,1
0,1,0,2,0,1,0,1,0,0,39,0.0,5027.0,4850,3,1,2,1,0,0.853,0.75,0
0,1,0,2,1,2,0,0,0,1,47,0.0,1811.0,5390,2,1,3,3,0,0.61,0.776,0
1,1,0,4,0,1,0,1,0,0,49,0.541,1131.0,4806,1,2,3,2,1334,0.95,0.766,0
0,1,0,1,0,2,0,0,1,0,43,0.242,5750.0,4783,3,1,3,3,1834,0.818,0.667,0
0,1,0,1,1,2,0,1,0,0,46,0.619,1548.0,2899,2,2,3,2,2517,0.957,0.821,1
1,1,0,3,0,1,1,0,0,0,60,0.0,28930.0,2251,1,1,5,3,0,0.645,0.227,1
1,1,0,3,0,2,0,1,0,0,48,0.426,2848.0,4989,4,1,3,2,2115,0.767,0.696,0
1,1,0,4,0,5,0,1,0,0,50,0.0,2049.0,2703,3,6,4,3,0,0.974,1.0,1
1,1,0,4,0,3,1,0,0,0,47,0.0,1943.0,5108,3,2,3,3,0,0.494,0.884,0
0,1,0,2,0,5,0,1,0,0,56,0.42,2020.0,4776,1,1,2,1,1465,0.653,1.023,0
1,1,0,3,0,2,0,1,0,0,43,0.098,21154.0,7279,3,3,5,1,2305,0.636,0.627,0
0,1,0,1,0,4,0,0,1,0,51,0.706,679.0,3776,2,2,1,3,1627,0.507,0.944,0
1,1,0,3,0,1,0,1,0,0,42,0.046,17336.0,8512,3,2,3,3,841,0.888,0.679,0
0,1,0,1,0,2,0,0,0,1,49,0.774,735.0,7418,2,3,1,3,2517,0.878,0.579,0
0,1,0,1,0,3,0,0,1,0,47,0.732,777.0,7471,3,3,3,0,2117,0.79,0.673,0
1,1,0,3,0,5,0,1,0,0,44,0.052,32709.0,7663,3,3,4,2,1807,0.665,0.655,0
1,2,0,5,0,1,0,1,0,0,44,0.073,31999.0,7427,3,3,1,2,2517,0.814,0.566,0
1,3,0,5,0,2,0,0,1,0,53,0.071,32081.0,7758,3,3,1,3,2435,0.77,0.719,0
1,1,0,2,0,2,0,0,1,0,41,0.197,6295.0,7904,3,3,3,2,1544,0.715,0.804,0
1,1,0,5,1,2,0,1,0,0,49,0.07,15336.0,7761,2,3,6,3,1158,0.692,0.647,0
1,3,0,4,0,1,0,1,0,0,49,0.354,4023.0,7693,1,2,2,3,2201,0.832,0.628,0
0,1,0,1,0,4,0,1,0,0,42,0.243,4600.0,8442,3,3,2,3,1478,0.849,0.508,0
1,1,0,3,0,1,0,0,1,0,50,0.104,19106.0,8693,3,3,3,2,2216,0.921,0.569,0
1,1,0,2,0,5,0,1,0,0,51,0.801,317.0,7352,3,2,3,3,1273,0.64,0.818,0
0,1,0,1,0,3,1,0,0,0,52,0.71,575.0,7249,3,3,1,2,1411,0.799,0.509,0
1,1,0,4,0,2,0,0,1,0,48,0.0,15618.0,7549,3,2,1,1,0,0.706,0.638,0
1,1,0,3,0,3,0,1,0,0,44,0.048,32831.0,8092,2,3,1,1,1665,0.883,0.667,0
0,1,0,2,0,1,0,0,1,0,40,0.673,831.0,8006,2,2,1,2,1713,0.696,0.571,0
1,1,0,3,0,2,0,0,0,1,42,0.318,3249.0,7380,1,2,1,2,1516,0.709,0.689,0
0,1,1,1,1,2,0,0,1,0,43,0.108,14786.0,7823,3,2,3,1,1797,0.889,0.673,0
1,1,0,1,0,2,0,1,0,0,42,0.158,5179.0,7434,3,2,2,1,974,0.703,0.586,0
0,3,0,1,0,1,0,1,0,0,42,0.074,14800.0,7471,4,2,3,2,1187,0.597,0.467,0
0,1,0,1,1,2,0,0,1,0,51,0.35,3340.0,7548,4,3,2,2,1799,0.94,0.618,0
0,1,0,1,0,1,0,0,1,0,61,0.662,1155.0,6932,1,3,2,2,2266,0.659,0.744,0
1,1,0,2,0,3,0,0,1,0,59,0.092,9987.0,7302,0,3,2,2,1013,0.697,0.654,0
0,1,0,1,0,3,0,1,0,0,46,0.0,2490.0,8178,4,3,3,3,0,0.835,0.596,0
1,3,0,3,0,5,0,0,0,1,51,0.024,33702.0,7889,2,2,3,2,814,0.735,0.508,0
0,1,0,1,0,5,0,1,0,0,48,0.635,908.0,7719,3,2,2,1,1582,0.76,0.623,0
0,1,0,2,0,1,0,0,1,0,44,0.0,2055.0,7674,4,3,2,2,0,0.975,0.633,0
1,1,0,2,1,2,0,0,1,0,56,0.14,12330.0,7359,2,2,2,1,2014,0.726,0.574,0
0,1,0,1,0,5,0,0,1,0,42,0.292,2443.0,8108,1,3,3,0,1010,0.801,0.7,0
1,1,0,4,0,4,1,0,0,0,40,0.0,20304.0,7494,2,3,2,1,0,0.809,0.667,0
0,1,0,1,0,4,0,0,1,0,61,0.174,6839.0,7553,1,2,3,2,1444,0.698,0.529,0
1,1,0,3,0,3,0,0,1,0,45,0.184,9236.0,7179,4,2,2,2,2082,0.733,0.632,0
1,1,0,3,0,2,0,0,1,0,49,0.805,465.0,3512,2,2,3,3,1919,0.5,0.471,1
1,1,0,4,0,3,0,1,0,0,47,0.197,9572.0,8257,3,2,3,1,2347,0.842,0.574,0
0,1,0,1,0,1,0,1,0,0,45,0.328,1980.0,7834,3,2,5,1,968,0.946,0.509,0
1,1,0,4,0,4,0,0,0,1,43,0.234,4132.0,7791,3,2,1,2,1265,0.676,0.615,0
1,1,0,4,0,2,0,1,0,0,42,0.205,9777.0,7906,3,3,3,1,2517,0.775,0.611,0
1,1,0,3,0,1,0,0,0,1,42,0.0,7253.0,7595,5,3,2,3,0,0.644,0.804,0
