,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,rooms_per_household,rooms_per_person
16984,-122.01,37.4,24.0,1297.0,297.0,441.0,282.0,3.1439,47500.0,1.0,0.0,0.0,0.0,0.0,4.599290780141844,2.941043083900227
16985,-122.0,37.39,33.0,2154.0,405.0,1655.0,434.0,5.7962,229800.0,1.0,0.0,0.0,0.0,0.0,4.9631336405529956,1.301510574018127
16986,-121.96,37.41,17.0,3208.0,617.0,2286.0,602.0,5.2937,238000.0,1.0,0.0,0.0,0.0,0.0,5.32890365448505,1.4033245844269466
16987,-121.97,37.4,17.0,2937.0,558.0,1662.0,533.0,5.8792,255500.0,1.0,0.0,0.0,0.0,0.0,5.51031894934334,1.7671480144404332
16988,-121.96,37.39,20.0,1032.0,229.0,658.0,238.0,4.5062,219300.0,1.0,0.0,0.0,0.0,0.0,4.336134453781512,1.56838905775076
16989,-121.95,37.39,24.0,5230.0,934.0,3795.0,970.0,5.4228,264100.0,1.0,0.0,0.0,0.0,0.0,5.391752577319588,1.378129117259552
16990,-121.95,37.38,22.0,765.0,198.0,390.0,176.0,3.1812,87500.0,1.0,0.0,0.0,0.0,0.0,4.346590909090909,1.9615384615384615
16991,-121.95,37.41,13.0,2164.0,412.0,1087.0,411.0,4.7625,137500.0,1.0,0.0,0.0,0.0,0.0,5.265206812652068,1.9908003679852806
16992,-121.94,37.42,16.0,3936.0,788.0,1910.0,769.0,4.7049,112500.0,1.0,0.0,0.0,0.0,0.0,5.118335500650195,2.060732984293194
16993,-121.93,37.4,34.0,148.0,28.0,132.0,13.0,3.375,67500.0,1.0,0.0,0.0,0.0,0.0,11.384615384615385,1.121212121212121
16994,-121.91,37.36,42.0,3224.0,708.0,1940.0,674.0,3.2153,199700.0,1.0,0.0,0.0,0.0,0.0,4.783382789317508,1.6618556701030929
16995,-121.92,37.36,42.0,198.0,32.0,158.0,32.0,3.1563,137500.0,1.0,0.0,0.0,0.0,0.0,6.1875,1.2531645569620253
16996,-121.95,37.37,39.0,446.0,129.0,317.0,127.0,3.0357,208300.0,1.0,0.0,0.0,0.0,0.0,3.5118110236220472,1.4069400630914826
16997,-121.95,37.36,27.0,3236.0,832.0,2230.0,798.0,3.5625,208600.0,1.0,0.0,0.0,0.0,0.0,4.0551378446115285,1.4511210762331839
16998,-121.95,37.36,25.0,3472.0,956.0,2267.0,944.0,2.7727,235600.0,1.0,0.0,0.0,0.0,0.0,3.6779661016949152,1.5315394794883106
16999,-121.93,37.35,36.0,1823.0,410.0,1589.0,387.0,3.1065,234100.0,1.0,0.0,0.0,0.0,0.0,4.710594315245478,1.1472624292007552
17000,-121.93,37.34,48.0,2068.0,495.0,946.0,452.0,3.0375,218500.0,1.0,0.0,0.0,0.0,0.0,4.575221238938053,2.186046511627907
17001,-121.98,37.37,36.0,1651.0,344.0,1062.0,331.0,4.575,215400.0,1.0,0.0,0.0,0.0,0.0,4.9879154078549846,1.554613935969868
17002,-121.98,37.36,32.0,1199.0,229.0,814.0,238.0,4.6719,252100.0,1.0,0.0,0.0,0.0,0.0,5.03781512605042,1.472972972972973
17003,-121.98,37.37,35.0,995.0,202.0,615.0,199.0,5.0942,217500.0,1.0,0.0,0.0,0.0,0.0,5.0,1.6178861788617886
17004,-121.99,37.37,27.0,1797.0,538.0,1610.0,531.0,4.2422,237500.0,1.0,0.0,0.0,0.0,0.0,3.384180790960452,1.1161490683229813
17005,-121.97,37.36,24.0,4841.0,894.0,2656.0,920.0,6.0573,254500.0,1.0,0.0,0.0,0.0,0.0,5.261956521739131,1.8226656626506024
17006,-121.97,37.36,34.0,884.0,153.0,534.0,154.0,6.0116,271200.0,1.0,0.0,0.0,0.0,0.0,5.740259740259741,1.655430711610487
17007,-121.97,37.35,35.0,1880.0,370.0,926.0,321.0,4.2273,269900.0,1.0,0.0,0.0,0.0,0.0,5.8566978193146415,2.0302375809935205
17008,-121.96,37.36,16.0,5040.0,1325.0,3150.0,1196.0,4.2837,264500.0,1.0,0.0,0.0,0.0,0.0,4.214046822742475,1.6
17009,-121.96,37.36,33.0,2581.0,623.0,1598.0,628.0,3.5199,261400.0,1.0,0.0,0.0,0.0,0.0,4.109872611464968,1.6151439299123904
17010,-121.97,37.35,36.0,815.0,126.0,353.0,122.0,6.3191,258300.0,1.0,0.0,0.0,0.0,0.0,6.680327868852459,2.308781869688385
17011,-121.97,37.36,36.0,765.0,134.0,306.0,136.0,4.575,247600.0,1.0,0.0,0.0,0.0,0.0,5.625,2.5
17012,-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,242700.0,1.0,0.0,0.0,0.0,0.0,5.764119601328904,1.7026496565260059
17013,-121.98,37.36,33.0,1582.0,272.0,809.0,267.0,5.7059,287200.0,1.0,0.0,0.0,0.0,0.0,5.925093632958801,1.9555006180469716
17014,-121.98,37.36,35.0,1293.0,223.0,701.0,216.0,7.8543,281900.0,1.0,0.0,0.0,0.0,0.0,5.986111111111111,1.8445078459343796
17015,-121.98,37.36,35.0,1440.0,267.0,743.0,259.0,5.0866,254600.0,1.0,0.0,0.0,0.0,0.0,5.55984555984556,1.9380888290713325
17016,-121.99,37.36,32.0,1754.0,324.0,917.0,330.0,4.6761,298300.0,1.0,0.0,0.0,0.0,0.0,5.315151515151515,1.9127589967284624
17017,-121.99,37.36,33.0,2321.0,480.0,1230.0,451.0,4.9091,270300.0,1.0,0.0,0.0,0.0,0.0,5.146341463414634,1.8869918699186992
17018,-121.99,37.36,33.0,2677.0,644.0,1469.0,633.0,3.2048,261800.0,1.0,0.0,0.0,0.0,0.0,4.229067930489731,1.8223281143635126
17019,-121.99,37.36,33.0,2545.0,467.0,1287.0,458.0,5.5,282200.0,1.0,0.0,0.0,0.0,0.0,5.556768558951965,1.9774669774669775
17020,-121.98,37.35,41.0,1150.0,249.0,729.0,260.0,3.5491,261100.0,1.0,0.0,0.0,0.0,0.0,4.423076923076923,1.5775034293552812
17021,-121.99,37.35,18.0,1712.0,509.0,972.0,467.0,4.3971,238900.0,1.0,0.0,0.0,0.0,0.0,3.6659528907922914,1.7613168724279835
17022,-121.99,37.35,16.0,3249.0,947.0,1637.0,841.0,4.5427,198400.0,1.0,0.0,0.0,0.0,0.0,3.8632580261593343,1.984728161270617
17023,-121.99,37.35,25.0,1527.0,325.0,707.0,339.0,4.375,212200.0,1.0,0.0,0.0,0.0,0.0,4.504424778761062,2.15983026874116
17024,-121.98,37.35,36.0,1054.0,193.0,546.0,187.0,4.5625,240000.0,1.0,0.0,0.0,0.0,0.0,5.636363636363637,1.9304029304029304
17025,-121.97,37.35,30.0,1955.0,435.0,999.0,386.0,4.6328,287100.0,1.0,0.0,0.0,0.0,0.0,5.064766839378239,1.956956956956957
17026,-121.98,37.34,33.0,3570.0,776.0,1922.0,761.0,4.9562,238700.0,1.0,0.0,0.0,0.0,0.0,4.69119579500657,1.8574401664932363
17027,-121.98,37.34,18.0,6649.0,1712.0,3604.0,1651.0,4.5368,307400.0,1.0,0.0,0.0,0.0,0.0,4.027256208358571,1.8448945615982242
17028,-121.99,37.34,26.0,3637.0,933.0,2249.0,905.0,3.9625,262900.0,1.0,0.0,0.0,0.0,0.0,4.01878453038674,1.617163183637172
17029,-121.96,37.35,37.0,1755.0,325.0,699.0,321.0,3.925,251300.0,1.0,0.0,0.0,0.0,0.0,5.4672897196261685,2.5107296137339055
17030,-121.97,37.34,33.0,3162.0,435.0,1553.0,686.0,3.6682,266100.0,1.0,0.0,0.0,0.0,0.0,4.60932944606414,2.0360592401802964
17031,-121.97,37.35,35.0,1249.0,232.0,556.0,247.0,3.925,287100.0,1.0,0.0,0.0,0.0,0.0,5.05668016194332,2.2464028776978417
17032,-121.96,37.35,32.0,1484.0,274.0,673.0,272.0,5.2019,279900.0,1.0,0.0,0.0,0.0,0.0,5.455882352941177,2.2050520059435366
17033,-121.95,37.35,36.0,832.0,211.0,545.0,211.0,3.2813,244400.0,1.0,0.0,0.0,0.0,0.0,3.943127962085308,1.526605504587156
17034,-121.94,37.35,52.0,906.0,227.0,1662.0,219.0,3.1667,231600.0,1.0,0.0,0.0,0.0,0.0,4.136986301369863,0.5451263537906137
17035,-121.94,37.35,18.0,1922.0,561.0,1096.0,545.0,2.3713,244000.0,1.0,0.0,0.0,0.0,0.0,3.526605504587156,1.7536496350364963
17036,-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,235500.0,1.0,0.0,0.0,0.0,0.0,4.387323943661972,1.787661406025825
17037,-121.95,37.35,42.0,1421.0,330.0,659.0,303.0,3.3333,237900.0,1.0,0.0,0.0,0.0,0.0,4.68976897689769,2.156297420333839
17038,-121.95,37.35,52.0,2382.0,523.0,1096.0,492.0,4.2656,236100.0,1.0,0.0,0.0,0.0,0.0,4.841463414634147,2.173357664233577
17039,-121.94,37.34,42.0,2174.0,420.0,1304.0,464.0,3.1429,286500.0,1.0,0.0,0.0,0.0,0.0,4.685344827586207,1.6671779141104295
17040,-121.94,37.34,29.0,3377.0,853.0,1674.0,792.0,3.4233,229300.0,1.0,0.0,0.0,0.0,0.0,4.263888888888889,2.0173237753882916
17041,-121.94,37.34,41.0,2151.0,473.0,1092.0,469.0,3.7321,250000.0,1.0,0.0,0.0,0.0,0.0,4.5863539445629,1.9697802197802199
17042,-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,257600.0,1.0,0.0,0.0,0.0,0.0,5.258333333333334,2.3751568381430364
17043,-121.94,37.33,37.0,1822.0,329.0,845.0,348.0,4.75,251100.0,1.0,0.0,0.0,0.0,0.0,5.235632183908046,2.156213017751479
17044,-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,246100.0,1.0,0.0,0.0,0.0,0.0,5.610714285714286,2.2900874635568513
17045,-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,256100.0,1.0,0.0,0.0,0.0,0.0,4.316570486397362,2.070383550810597
17046,-121.95,37.33,31.0,1866.0,465.0,821.0,447.0,2.3547,275900.0,1.0,0.0,0.0,0.0,0.0,4.174496644295302,2.2728380024360537
17047,-121.95,37.33,36.0,1683.0,286.0,740.0,324.0,4.7604,294700.0,1.0,0.0,0.0,0.0,0.0,5.194444444444445,2.2743243243243243
17048,-121.96,37.33,26.0,3269.0,788.0,1427.0,696.0,4.2136,288300.0,1.0,0.0,0.0,0.0,0.0,4.69683908045977,2.2908199018920814
17049,-121.96,37.33,35.0,2294.0,411.0,1054.0,449.0,4.0667,276900.0,1.0,0.0,0.0,0.0,0.0,5.10913140311804,2.176470588235294
17050,-121.96,37.34,42.0,2001.0,402.0,942.0,375.0,4.4453,255400.0,1.0,0.0,0.0,0.0,0.0,5.336,2.124203821656051
17051,-121.96,37.34,36.0,844.0,153.0,373.0,160.0,5.791,254100.0,1.0,0.0,0.0,0.0,0.0,5.275,2.2627345844504023
17052,-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,288300.0,1.0,0.0,0.0,0.0,0.0,4.958659217877095,2.3345607574960545
17053,-121.96,37.34,34.0,1461.0,299.0,739.0,276.0,3.4375,252600.0,1.0,0.0,0.0,0.0,0.0,5.293478260869565,1.9769959404600812
17054,-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813,247800.0,1.0,0.0,0.0,0.0,0.0,5.0227272727272725,2.262798634812287
17055,-121.98,37.33,30.0,2645.0,462.0,1506.0,480.0,6.3716,330500.0,1.0,0.0,0.0,0.0,0.0,5.510416666666667,1.7563081009296149
17056,-121.98,37.33,30.0,3742.0,633.0,1721.0,631.0,6.1388,302400.0,1.0,0.0,0.0,0.0,0.0,5.93026941362916,2.1743172574084833
17057,-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,315600.0,1.0,0.0,0.0,0.0,0.0,5.399355877616747,2.1343093570973903
17058,-121.97,37.33,21.0,8275.0,1566.0,3636.0,1524.0,5.1506,302100.0,1.0,0.0,0.0,0.0,0.0,5.429790026246719,2.275852585258526
17059,-121.98,37.33,25.0,3223.0,612.0,1529.0,602.0,5.121,287600.0,1.0,0.0,0.0,0.0,0.0,5.353820598006645,2.1079136690647484
17060,-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,294300.0,1.0,0.0,0.0,0.0,0.0,6.092651757188499,2.0910087719298245
17061,-121.99,37.33,35.0,1802.0,291.0,841.0,315.0,4.8365,313900.0,1.0,0.0,0.0,0.0,0.0,5.720634920634921,2.1426872770511296
17062,-121.99,37.33,33.0,2023.0,425.0,1016.0,405.0,3.9417,285800.0,1.0,0.0,0.0,0.0,0.0,4.995061728395061,1.9911417322834646
17063,-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095,335900.0,1.0,0.0,0.0,0.0,0.0,5.80060422960725,2.0392989909718535
17064,-121.99,37.3,28.0,4863.0,901.0,2110.0,868.0,5.1483,342000.0,1.0,0.0,0.0,0.0,0.0,5.602534562211981,2.304739336492891
17065,-122.0,37.3,28.0,5096.0,1011.0,2588.0,954.0,5.357,355200.0,1.0,0.0,0.0,0.0,0.0,5.3417190775681345,1.9690880989180835
17066,-121.98,37.32,17.0,9789.0,2552.0,4748.0,2206.0,4.2531,279800.0,1.0,0.0,0.0,0.0,0.0,4.437443336355394,2.061710193765796
17067,-121.99,37.32,20.0,4461.0,864.0,2042.0,808.0,4.7083,217700.0,1.0,0.0,0.0,0.0,0.0,5.521039603960396,2.18462291870715
17068,-121.98,37.31,32.0,2248.0,460.0,1191.0,419.0,5.606,288900.0,1.0,0.0,0.0,0.0,0.0,5.365155131264917,1.887489504617968
17069,-121.98,37.31,34.0,2034.0,359.0,1016.0,375.0,5.8127,288300.0,1.0,0.0,0.0,0.0,0.0,5.424,2.001968503937008
17070,-121.99,37.31,26.0,3285.0,502.0,1443.0,530.0,5.7833,339600.0,1.0,0.0,0.0,0.0,0.0,6.19811320754717,2.2765072765072767
17071,-121.97,37.32,19.0,4620.0,1404.0,2672.0,1308.0,3.699,237500.0,1.0,0.0,0.0,0.0,0.0,3.532110091743119,1.7290419161676647
17072,-121.96,37.32,11.0,1711.0,493.0,1094.0,543.0,3.73,227700.0,1.0,0.0,0.0,0.0,0.0,3.151012891344383,1.5639853747714807
17073,-121.95,37.32,39.0,1164.0,199.0,619.0,231.0,4.6304,263200.0,1.0,0.0,0.0,0.0,0.0,5.038961038961039,1.8804523424878836
17074,-121.95,37.32,20.0,1145.0,198.0,431.0,173.0,3.1103,281900.0,1.0,0.0,0.0,0.0,0.0,6.618497109826589,2.65661252900232
17075,-121.95,37.31,27.0,4140.0,435.0,2135.0,893.0,3.6292,264600.0,1.0,0.0,0.0,0.0,0.0,4.636058230683091,1.9391100702576112
17076,-121.96,37.31,26.0,4310.0,678.0,1819.0,686.0,7.0469,365500.0,1.0,0.0,0.0,0.0,0.0,6.282798833819242,2.3694337548103355
17077,-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534,290900.0,1.0,0.0,0.0,0.0,0.0,5.425383542538354,2.0495258166491044
17078,-121.97,37.31,21.0,7628.0,2166.0,3637.0,1749.0,3.6401,267500.0,1.0,0.0,0.0,0.0,0.0,4.361349342481418,2.0973329667308223
17079,-121.97,37.31,25.0,5775.0,1225.0,3580.0,1138.0,3.9187,314900.0,1.0,0.0,0.0,0.0,0.0,5.07469244288225,1.6131284916201116
17080,-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,277300.0,1.0,0.0,0.0,0.0,0.0,4.170229007633588,1.9807831762146484
17081,-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,270500.0,1.0,0.0,0.0,0.0,0.0,4.938775510204081,2.0683760683760686
17082,-121.94,37.31,30.0,4238.0,1010.0,1914.0,972.0,3.7632,307000.0,1.0,0.0,0.0,0.0,0.0,4.360082304526749,2.214211076280042
17083,-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,329500.0,1.0,0.0,0.0,0.0,0.0,4.357522123893805,1.9264475743348983
17084,-121.94,37.3,30.0,1758.0,248.0,814.0,256.0,6.623,332500.0,1.0,0.0,0.0,0.0,0.0,6.8671875,2.1597051597051595
17085,-121.95,37.3,21.0,4193.0,1068.0,2487.0,1011.0,3.7188,293000.0,1.0,0.0,0.0,0.0,0.0,4.147378832838774,1.685967028548452
17086,-121.94,37.3,25.0,1455.0,370.0,734.0,331.0,3.2727,262500.0,1.0,0.0,0.0,0.0,0.0,4.395770392749244,1.9822888283378746
17087,-121.95,37.3,25.0,5641.0,1517.0,3786.0,1410.0,3.3958,267500.0,1.0,0.0,0.0,0.0,0.0,4.000709219858156,1.4899630216587427
17088,-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,227300.0,1.0,0.0,0.0,0.0,0.0,4.198609731876862,1.8114824335904027
17089,-121.94,37.29,22.0,2593.0,637.0,1249.0,623.0,3.75,212500.0,1.0,0.0,0.0,0.0,0.0,4.162118780096308,2.076060848678943
17090,-121.94,37.29,20.0,710.0,188.0,363.0,176.0,4.0962,214100.0,1.0,0.0,0.0,0.0,0.0,4.034090909090909,1.955922865013774
17091,-121.95,37.27,17.0,1330.0,271.0,408.0,258.0,1.7171,181300.0,1.0,0.0,0.0,0.0,0.0,5.155038759689923,3.2598039215686274
17092,-121.95,37.28,52.0,777.0,148.0,362.0,144.0,4.0208,262500.0,1.0,0.0,0.0,0.0,0.0,5.395833333333333,2.1464088397790055
17093,-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,234300.0,1.0,0.0,0.0,0.0,0.0,4.306590257879656,2.1020979020979023
17094,-121.95,37.29,30.0,3734.0,813.0,1834.0,824.0,3.4505,260000.0,1.0,0.0,0.0,0.0,0.0,4.531553398058253,2.0359869138495092
17095,-121.95,37.28,19.0,7027.0,1847.0,3759.0,1753.0,3.1509,242900.0,1.0,0.0,0.0,0.0,0.0,4.008556759840274,1.8693801542963555
17096,-121.98,37.3,30.0,3404.0,693.0,1794.0,633.0,4.6312,283200.0,1.0,0.0,0.0,0.0,0.0,5.377567140600316,1.8974358974358974
17097,-121.98,37.29,33.0,2120.0,349.0,907.0,336.0,7.5443,283000.0,1.0,0.0,0.0,0.0,0.0,6.309523809523809,2.3373759647188534
17098,-121.98,37.29,31.0,2750.0,664.0,1459.0,660.0,3.2287,264900.0,1.0,0.0,0.0,0.0,0.0,4.166666666666667,1.8848526387936944
17099,-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,280400.0,1.0,0.0,0.0,0.0,0.0,6.178343949044586,2.2120866590649944
17100,-121.97,37.28,25.0,4707.0,695.0,1995.0,642.0,6.6437,296100.0,1.0,0.0,0.0,0.0,0.0,7.331775700934579,2.3593984962406016
17101,-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,277300.0,1.0,0.0,0.0,0.0,0.0,5.541095890410959,1.8654880860876248
17102,-121.98,37.28,26.0,1182.0,309.0,620.0,306.0,3.3922,269100.0,1.0,0.0,0.0,0.0,0.0,3.8627450980392157,1.9064516129032258
17103,-121.98,37.28,28.0,3688.0,633.0,1877.0,620.0,5.7251,272600.0,1.0,0.0,0.0,0.0,0.0,5.948387096774193,1.9648375066595631
17104,-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,275000.0,1.0,0.0,0.0,0.0,0.0,6.376130198915009,2.044057971014493
17105,-121.99,37.27,27.0,2937.0,497.0,1454.0,511.0,5.4051,273500.0,1.0,0.0,0.0,0.0,0.0,5.747553816046967,2.0199449793672626
17106,-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,344100.0,1.0,0.0,0.0,0.0,0.0,6.091476091476092,2.19311377245509
17107,-121.96,37.3,23.0,4040.0,843.0,2181.0,843.0,4.0403,303400.0,1.0,0.0,0.0,0.0,0.0,4.792408066429418,1.8523613021549747
17108,-121.97,37.3,31.0,3340.0,735.0,1891.0,686.0,4.8542,275000.0,1.0,0.0,0.0,0.0,0.0,4.868804664723032,1.7662612374405076
17109,-121.96,37.29,24.0,1240.0,263.0,690.0,276.0,5.0,283000.0,1.0,0.0,0.0,0.0,0.0,4.492753623188406,1.7971014492753623
17110,-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294,300300.0,1.0,0.0,0.0,0.0,0.0,5.527665317139001,2.0207202762703504
17111,-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,265300.0,1.0,0.0,0.0,0.0,0.0,4.212074303405573,1.698501872659176
17112,-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,278000.0,1.0,0.0,0.0,0.0,0.0,5.873076923076923,1.9703225806451612
17113,-121.98,37.27,25.0,3075.0,564.0,1633.0,543.0,5.2528,269400.0,1.0,0.0,0.0,0.0,0.0,5.662983425414365,1.8830373545621555
17114,-121.98,37.27,29.0,2658.0,484.0,1318.0,498.0,5.3561,298900.0,1.0,0.0,0.0,0.0,0.0,5.337349397590361,2.016691957511381
17115,-121.96,37.28,28.0,5018.0,1066.0,2846.0,998.0,4.0174,273900.0,1.0,0.0,0.0,0.0,0.0,5.028056112224449,1.7631763879128601
17116,-121.96,37.27,22.0,6114.0,1211.0,2983.0,1163.0,5.2533,269100.0,1.0,0.0,0.0,0.0,0.0,5.257093723129836,2.049614482065035
17117,-121.96,37.27,31.0,3347.0,589.0,1566.0,597.0,5.5151,286800.0,1.0,0.0,0.0,0.0,0.0,5.606365159128978,2.137292464878672
17118,-121.97,37.26,19.0,2174.0,454.0,998.0,426.0,4.6827,255100.0,1.0,0.0,0.0,0.0,0.0,5.103286384976526,2.1783567134268536
17119,-121.96,37.26,22.0,1408.0,351.0,636.0,294.0,1.8542,333300.0,1.0,0.0,0.0,0.0,0.0,4.789115646258503,2.2138364779874213
17120,-121.95,37.25,30.0,3298.0,634.0,1532.0,602.0,5.0863,332000.0,1.0,0.0,0.0,0.0,0.0,5.4784053156146175,2.1527415143603132
17121,-121.95,37.24,37.0,3109.0,541.0,1566.0,544.0,6.0235,413500.0,1.0,0.0,0.0,0.0,0.0,5.7150735294117645,1.9853128991060025
17122,-121.95,37.24,32.0,1382.0,239.0,705.0,251.0,6.0957,405400.0,1.0,0.0,0.0,0.0,0.0,5.50597609561753,1.9602836879432624
17123,-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,430900.0,1.0,0.0,0.0,0.0,0.0,5.395017793594306,2.5099337748344372
17124,-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,371900.0,1.0,0.0,0.0,0.0,0.0,5.850574712643678,2.103305785123967
17125,-121.95,37.25,34.0,2906.0,544.0,1282.0,522.0,5.5127,268200.0,1.0,0.0,0.0,0.0,0.0,5.567049808429119,2.266770670826833
17126,-121.93,37.25,36.0,1089.0,182.0,535.0,170.0,4.69,252600.0,1.0,0.0,0.0,0.0,0.0,6.405882352941177,2.0355140186915888
17127,-121.93,37.25,21.0,1354.0,289.0,639.0,273.0,4.5333,234200.0,1.0,0.0,0.0,0.0,0.0,4.95970695970696,2.1189358372456963
17128,-121.92,37.25,34.0,2231.0,360.0,1035.0,365.0,4.7917,243200.0,1.0,0.0,0.0,0.0,0.0,6.112328767123287,2.1555555555555554
17129,-121.93,37.25,32.0,1555.0,287.0,779.0,284.0,6.0358,260100.0,1.0,0.0,0.0,0.0,0.0,5.475352112676056,1.9961489088575097
17130,-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,245300.0,1.0,0.0,0.0,0.0,0.0,6.235294117647059,2.2349397590361444
17131,-121.91,37.24,24.0,5046.0,1001.0,2449.0,968.0,4.7118,274600.0,1.0,0.0,0.0,0.0,0.0,5.212809917355372,2.060432829726419
17132,-121.91,37.24,30.0,2327.0,419.0,1114.0,372.0,4.7279,272000.0,1.0,0.0,0.0,0.0,0.0,6.255376344086022,2.0888689407540393
17133,-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663,279400.0,1.0,0.0,0.0,0.0,0.0,6.387370405278039,2.04188008436276
17134,-121.94,37.24,19.0,1741.0,294.0,632.0,279.0,5.5944,290500.0,1.0,0.0,0.0,0.0,0.0,6.240143369175628,2.7547468354430378
17135,-121.94,37.24,26.0,2561.0,388.0,1165.0,393.0,7.3522,363800.0,1.0,0.0,0.0,0.0,0.0,6.516539440203562,2.198283261802575
17136,-121.93,37.24,26.0,2574.0,414.0,1096.0,428.0,6.0738,335900.0,1.0,0.0,0.0,0.0,0.0,6.014018691588785,2.3485401459854014
17137,-121.92,37.24,27.0,1265.0,216.0,660.0,232.0,5.3911,281200.0,1.0,0.0,0.0,0.0,0.0,5.452586206896552,1.9166666666666667
17138,-121.91,37.23,22.0,2614.0,453.0,1240.0,462.0,6.0712,271800.0,1.0,0.0,0.0,0.0,0.0,5.658008658008658,2.108064516129032
17139,-121.91,37.23,27.0,4866.0,668.0,1956.0,659.0,7.3843,405000.0,1.0,0.0,0.0,0.0,0.0,7.3839150227617605,2.4877300613496933
17140,-121.96,37.23,36.0,4423.0,632.0,1719.0,608.0,7.8407,476400.0,1.0,0.0,0.0,0.0,0.0,7.274671052631579,2.5730075625363584
17141,-121.97,37.23,22.0,2781.0,523.0,1291.0,516.0,4.6065,445900.0,1.0,0.0,0.0,0.0,0.0,5.3895348837209305,2.1541440743609606
17142,-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,436100.0,1.0,0.0,0.0,0.0,0.0,5.126506024096385,2.2855863921217545
17143,-121.98,37.23,33.0,3585.0,935.0,1511.0,835.0,3.1176,396300.0,1.0,0.0,0.0,0.0,0.0,4.293413173652695,2.3726009265387162
17144,-121.96,37.25,19.0,1858.0,359.0,790.0,347.0,4.5156,339300.0,1.0,0.0,0.0,0.0,0.0,5.354466858789626,2.3518987341772153
17145,-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,367800.0,1.0,0.0,0.0,0.0,0.0,5.878048780487805,2.424140821458508
17146,-121.98,37.26,27.0,2331.0,461.0,1178.0,447.0,4.6654,340700.0,1.0,0.0,0.0,0.0,0.0,5.214765100671141,1.9787775891341257
17147,-121.99,37.27,21.0,1214.0,192.0,500.0,185.0,7.598,347800.0,1.0,0.0,0.0,0.0,0.0,6.562162162162162,2.428
17148,-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,442500.0,1.0,0.0,0.0,0.0,0.0,7.203571428571428,3.483592400690846
17149,-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,415800.0,1.0,0.0,0.0,0.0,0.0,6.117647058823529,2.1923583662714097
17150,-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,346100.0,1.0,0.0,0.0,0.0,0.0,5.645045045045045,2.1621808143547274
17151,-122.0,37.28,32.0,2782.0,495.0,1092.0,455.0,5.4103,335900.0,1.0,0.0,0.0,0.0,0.0,6.114285714285714,2.5476190476190474
17152,-122.06,37.32,30.0,3033.0,540.0,1440.0,507.0,6.2182,380800.0,1.0,0.0,0.0,0.0,0.0,5.982248520710059,2.10625
17153,-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,455500.0,1.0,0.0,0.0,0.0,0.0,6.908408408408408,2.2970544183724413
17154,-122.07,37.33,13.0,2173.0,349.0,891.0,345.0,8.0158,420000.0,1.0,0.0,0.0,0.0,0.0,6.298550724637681,2.4388327721661054
17155,-122.08,37.3,30.0,2268.0,404.0,1197.0,372.0,7.0813,485300.0,1.0,0.0,0.0,0.0,0.0,6.096774193548387,1.894736842105263
17156,-122.08,37.31,17.0,2560.0,396.0,959.0,400.0,7.8528,368900.0,1.0,0.0,0.0,0.0,0.0,6.4,2.6694473409801875
